time_from_pulse_us,comsol_current_drop_uA,mpi_current_drop_uA,mpi_minus_comsol_uA
163560.0,-0.0008463099034608885,0.0009059420661690468,0.0017522519696299352
163580.0,-0.0008463167816248805,0.000909042731575502,0.0017553595132003825
163600.0,-0.0008463236454414567,0.0009103430106165433,0.001756666656058
163620.0,-0.000846330494910598,0.0009090583422428007,0.0017553888371533988
163640.0,-0.0008463373300322853,0.0009059949022755298,0.001752332232307815
163660.0,-0.0008463441508064995,0.000902338538443906,0.0017486826892504055
163680.0,-0.0008463509572332213,0.0008992750984771046,0.0017456260557103258
163700.0,-0.000846357749312432,0.0008979904301043007,0.0017443481794167327
163720.0,-0.0008463645270441121,0.0009032244791627387,0.0017495890062068508
163740.0,-0.0008463712904282427,0.0009157056730677177,0.0017620769634959605
163760.0,-0.0008463780394648045,0.0009306025819209062,0.0017769806213857107
163780.0,-0.0008463847741537787,0.0009430837758239729,0.0017894685499777515
163800.0,-0.0008463914944951458,0.0009483178248785862,0.0017947093193737321
163820.0,-0.000846398200488887,0.0009428402706126201,0.001789238471101507
163840.0,-0.0008464048921349831,0.0009297784104437047,0.0017761833025786878
163860.0,-0.0008464115694334151,0.000914188448307809,0.001760600017741224
163880.0,-0.0008464182323841635,0.0009011265881409023,0.0017475448205250658
163900.0,-0.0008464248809872095,0.0008956490338789536,0.001742073914866163
163920.0,-0.0008464315152425342,0.0008985731167719526,0.0017450046320144868
163940.0,-0.000846438135150118,0.0009055459298224605,0.0017519840649725784
163960.0,-0.0008464447407099423,0.0009138683195917792,0.0017603130603017214
163980.0,-0.0008464513319219876,0.0009208411326412109,0.0017672924645631984
164000.0,-0.0008464579087862349,0.0009237652155320575,0.0017702231243182922
164020.0,-0.0008464644713026651,0.0009219087217738867,0.0017683731930765519
164040.0,-0.000846471019471259,0.0009174816981979982,0.0017639527176692572
164060.0,-0.0008464775532919977,0.0009121978313497658,0.0017586753846417637
164080.0,-0.0008464840727648621,0.0009077708077745632,0.0017542548805394252
164100.0,-0.0008464905778898328,0.0009059143140177639,0.0017524048919075968
164120.0,-0.0008464970686668908,0.0009088202970910375,0.0017553173657579284
164140.0,-0.0008465035450960172,0.0009157499490329672,0.0017622534941289843
164160.0,-0.0008465100071771927,0.0009240208239307566,0.0017705308311079494
164180.0,-0.0008465164549103983,0.000930950475871609,0.0017774669307820071
164200.0,-0.0008465228882956146,0.0009338564589427278,0.0017803793472383426
164220.0,-0.0008465293073328231,0.0009300905195102268,0.0017766198268430499
164240.0,-0.000846535712022004,0.0009211102024045861,0.00176764591442659
164260.0,-0.0008465421023631386,0.0009103917594083644,0.0017569338617715031
164280.0,-0.0008465484783562076,0.00090141144230412,0.0017479599206603278
164300.0,-0.0008465548400011922,0.0008976455028744112,0.0017442003428756033
164320.0,-0.000846561187298073,0.0009013374174037425,0.0017478986047018154
164340.0,-0.000846567520246831,0.0009101412135864915,0.0017567087338333225
164360.0,-0.0008465738388474469,0.0009206489703199235,0.0017672228091673704
164380.0,-0.0008465801430999018,0.0009294527665013037,0.0017760329096012054
164400.0,-0.0008465864330041765,0.0009331446810278976,0.0017797311140320743
164420.0,-0.0008465927085602521,0.0009303644200914875,0.0017769571286517395
164440.0,-0.0008465989697681092,0.0009234361077250146,0.0017700350774931238
164460.0,-0.0008466052166277289,0.0009144784495888394,0.0017610836662165683
164480.0,-0.000846611449139092,0.0009056101513433224,0.0017522216004824142
164500.0,-0.0008466176673021793,0.0008989499186488241,0.0017455675859510034
164520.0,-0.0008466238711169718,0.000893892177156051,0.0017405160482730228
164540.0,-0.0008466300605834504,0.0008888452040854378,0.0017354752646688881
164560.0,-0.0008466362357015959,0.0008844484824489306,0.0017310847181505264
164580.0,-0.0008466423964713895,0.0008813414952584751,0.0017279838917298646
164600.0,-0.0008466485428928116,0.0008801637255260175,0.0017268122684188291
164620.0,-0.0008466546749658434,0.0008844696344310984,0.0017311243093969418
164640.0,-0.0008466607926904658,0.0008947375710478545,0.0017413983637383202
164660.0,-0.0008466668960666596,0.0009069928502346292,0.0017536597463012889
164680.0,-0.0008466729850944057,0.0009172607868497658,0.0017639337719441714
164700.0,-0.000846679059773685,0.0009215666957516078,0.0017682457555252928
164720.0,-0.0008466851201044785,0.0009174140646046296,0.0017640991847091081
164740.0,-0.0008466911660867668,0.000907511636487856,0.001754202802574623
164760.0,-0.0008466971977205311,0.000895692609381671,0.0017423898071022021
164780.0,-0.0008467032150057521,0.0008857901812664592,0.0017324933962722113
164800.0,-0.0008467092179424108,0.0008816375501226048,0.0017283467680650156
164820.0,-0.0008467152065304882,0.0008863342102189088,0.001733049416749397
164840.0,-0.0008467211807699649,0.0008976028326207138,0.0017443240133906785
164860.0,-0.0008467271406608218,0.0009112113805039619,0.0017579385211647838
164880.0,-0.0008467330862030402,0.0009229278170445955,0.0017696609032476357
164900.0,-0.0008467390173966005,0.0009285201054185571,0.0017752591228151577
164920.0,-0.000846744934241484,0.0009295461676095795,0.0017762911018510633
164940.0,-0.0008467508367376713,0.0009303739109416066,0.001777124747679278
164960.0,-0.0008467567248851434,0.0009309862766071153,0.0017777430014922586
164980.0,-0.0008467625986838812,0.0009313662057985825,0.0017781288044824636
165000.0,-0.0008467684608568032,0.0009314966397084845,0.0017782651005652877
165020.0,-0.0008467743141268347,0.0009295469732782884,0.0017763212874051231
165040.0,-0.0008467801584939673,0.0009247937299281453,0.0017715738884221126
165060.0,-0.0008467859939581923,0.0009188805435659847,0.001765666537524177
165080.0,-0.0008467918205195013,0.0009134510480997367,0.001760242868619238
165100.0,-0.0008467976381778855,0.0009101488774373307,0.0017569465156152162
165120.0,-0.0008468034469333363,0.0009087766366965708,0.0017555800836299071
165140.0,-0.000846809246785845,0.0009078501132453967,0.0017546593600312418
165160.0,-0.0008468150377354035,0.0009070827143650714,0.0017538977521004747
165180.0,-0.0008468208197820027,0.0009061878473368583,0.001753008667118861
165200.0,-0.0008468265929256342,0.0009048789194420205,0.0017517055123676547
165220.0,-0.0008468323571662894,0.0009020686565281139,0.0017489010136944034
165240.0,-0.0008468381125039597,0.0008976977217038315,0.0017445358342077911
165260.0,-0.0008468438589386365,0.0008930214281408302,0.0017398652870794667
165280.0,-0.0008468495964703112,0.000889295089010767,0.0017361446854810782
165300.0,-0.0008468553250989751,0.0008877740174852988,0.001734629342584274
165320.0,-0.0008468610448246198,0.0008901383374104831,0.0017369993822351029
165340.0,-0.0008468667556472365,0.0008963344294986551,0.0017432011851458915
165360.0,-0.0008468724575668167,0.0009050169922219533,0.00175188944978877
165380.0,-0.0008468781505833519,0.000914840724052516,0.0017617188746358679
165400.0,-0.0008468838346968335,0.0009244603234624815,0.0017713441581593149
165420.0,-0.0008468895099072527,0.0009364375017441986,0.0017833270116514514
165440.0,-0.0008468951762146009,0.000951883152420031,0.0017987783286346319
165460.0,-0.0008469008336188697,0.0009672757473124323,0.001814176580931302
