time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
8.430000000000001137e+01,3.422527709265387408e+00,1.433374622374196383e-01,-3.279190247027967686e+00
8.435000000000000853e+01,3.425324081367889573e+00,1.433256531643371245e-01,-3.281998428203552365e+00
8.440000000000000568e+01,3.428120453470391737e+00,1.433158662490937596e-01,-3.284804587221298089e+00
8.445000000000000284e+01,3.430916825572893902e+00,1.433082700048599611e-01,-3.287608555568033886e+00
8.450000000000000000e+01,3.433713197675396511e+00,1.433006737606261627e-01,-3.290412523914770127e+00
8.455000000000001137e+01,3.436509569777899564e+00,1.432930775163923642e-01,-3.293216492261507256e+00
8.460000000000000853e+01,3.439305941880401729e+00,1.432854812721585380e-01,-3.296020460608243052e+00
8.465000000000000568e+01,3.442102313982903894e+00,1.432778850279247396e-01,-3.298824428954979293e+00
8.470000000000000284e+01,3.444898686085406059e+00,1.432702887836909411e-01,-3.301628397301715090e+00
8.475000000000000000e+01,3.447695058187908668e+00,1.432626925394571427e-01,-3.304432365648451331e+00
8.480000000000001137e+01,3.450491430290411721e+00,1.432550962952233442e-01,-3.307236333995188460e+00
8.485000000000000853e+01,3.453287802392913886e+00,1.432475000509895458e-01,-3.310040302341924257e+00
8.490000000000000568e+01,3.456084174495416050e+00,1.432399038067557473e-01,-3.312844270688660497e+00
8.495000000000000284e+01,3.458880546597918215e+00,1.432323075625219488e-01,-3.315648239035396294e+00
8.500000000000000000e+01,3.461676918700420380e+00,1.432247113182881504e-01,-3.318452207382132091e+00
8.505000000000001137e+01,3.464473290802923433e+00,1.432165883528957184e-01,-3.321256702450027909e+00
8.510000000000000853e+01,3.467269662905426042e+00,1.432084546380908430e-01,-3.324061208267335310e+00
8.515000000000000568e+01,3.470066035007928207e+00,1.432003209232859398e-01,-3.326865714084642267e+00
8.520000000000000284e+01,3.472862407110430372e+00,1.431921872084810643e-01,-3.329670219901949224e+00
