case,constraint_row_local,classification,coefficient_count,support_node_count,side_a_node_count,side_b_node_count,coefficient_l1,coefficient_l2,coefficient_max_abs,support_x_span_m,support_y_span_m
historical,4891,unknown,19,19,0,0,2.0302017906861897e-10,7.896031923134155e-11,5.284551253049691e-11,3.605266645799999e-05,3.803008997000008e-05
historical,4892,unknown,20,20,0,0,2.5842827628811633e-10,9.469376649087395e-11,6.458756267742459e-11,3.9227516439e-05,2.7286140690000078e-05
historical,4893,unknown,14,14,0,0,1.0558022680766992e-10,4.4470872141485956e-11,3.1219543716868534e-11,2.598472826299998e-05,2.983500591000011e-05
historical,4894,unknown,23,23,0,0,3.006229796995985e-10,1.0835851857669669e-10,7.515574492489965e-11,4.025731374059999e-05,4.249765108000009e-05
historical,4895,unknown,18,18,0,0,2.3109538010543994e-10,8.571335734010729e-11,5.7773845026360024e-11,3.59585779807e-05,2.8309788160000172e-05
historical,4896,unknown,19,19,0,0,2.0872528833450096e-10,7.918164223223275e-11,5.218132208362523e-11,3.0489963499999998e-05,3.382972747999983e-05
historical,4897,unknown,19,19,0,0,2.2939629534327697e-10,8.36064312068465e-11,5.737199002026692e-11,2.9543118166000027e-05,3.602168573999995e-05
historical,4898,unknown,15,15,0,0,1.2790876650146087e-10,5.0929988502620937e-11,3.1977200430408266e-11,2.922458389400002e-05,3.416314831999998e-05
historical,4899,unknown,19,19,0,0,2.652049761603018e-10,9.59045988634037e-11,6.630124404007543e-11,4.199004880200001e-05,2.8892582469999947e-05
historical,4900,unknown,19,19,0,0,1.8501592057917056e-10,6.739655907536397e-11,4.6254115150360354e-11,3.5411172546999994e-05,3.5460583989999983e-05
historical,4901,unknown,21,21,0,0,2.14772452233024e-10,8.037684984307669e-11,5.3693113200860563e-11,4.237328928969999e-05,3.86562055299999e-05
historical,4902,unknown,17,17,0,0,1.606327588186012e-10,6.010329794186004e-11,4.015818970465018e-11,2.924323073100001e-05,2.6049834150000152e-05
historical,4903,unknown,17,17,0,0,1.3351899323401925e-10,5.2680578814904054e-11,3.3317455463374707e-11,3.504333493700002e-05,3.416314831999998e-05
historical,4904,unknown,17,17,0,0,2.1187109027270354e-10,8.284166314318454e-11,5.3390583605418935e-11,3.75704225878e-05,3.991818014000004e-05
historical,4905,unknown,17,17,0,0,1.6067855210418309e-10,6.338468569480735e-11,4.016963802604568e-11,3.5829236117e-05,2.5732345700000192e-05
historical,4906,unknown,18,18,0,0,2.2583555728798984e-10,8.603226273943314e-11,5.6458889321997414e-11,3.6901911038499995e-05,3.0017704950000088e-05
historical,4907,unknown,25,25,0,0,3.423066516852911e-10,1.156552410380165e-10,8.557666292132262e-11,4.4750468556399995e-05,4.004615967000006e-05
historical,4908,unknown,27,27,0,0,4.057888660793493e-10,1.4275141143818204e-10,1.0144721651983724e-10,4.0281092126400004e-05,4.5631089260000186e-05
historical,4909,unknown,19,19,0,0,2.350017077464771e-10,8.889210480744047e-11,5.875042693661927e-11,2.9097497434790003e-05,3.5917217840000055e-05
historical,4910,unknown,15,15,0,0,1.5806607889068087e-10,6.290297361482778e-11,3.951651972267017e-11,2.664253905605e-05,3.6937749059999915e-05
historical,4911,unknown,18,18,0,0,2.500135553883371e-10,9.382809700789717e-11,6.250338884708419e-11,3.24068127929e-05,4.211068621e-05
historical,4912,unknown,22,22,0,0,2.3741756741086836e-10,8.845891174942361e-11,5.9354391852717e-11,3.5557606902400004e-05,3.8151575520000086e-05
historical,4913,unknown,15,15,0,0,1.3766371502834908e-10,5.371260578114605e-11,3.441502911707447e-11,3.09151768715e-05,3.154202825000007e-05
historical,4914,unknown,18,18,0,0,2.0027474549088037e-10,7.677806843303325e-11,5.0068686372719996e-11,3.87797085773e-05,2.7214243599999995e-05
historical,4915,unknown,28,28,0,0,3.6881481655236446e-10,1.266747268848176e-10,9.223658738319103e-11,4.114346925960002e-05,4.407568599000002e-05
historical,4916,unknown,23,23,0,0,2.5694505075524775e-10,9.1514103233425e-11,6.42367441560346e-11,4.218009186699999e-05,3.418229485999992e-05
historical,4917,unknown,17,17,0,0,1.8956922282307232e-10,7.251156894521886e-11,4.73923057057681e-11,3.8874765491999996e-05,3.334698843000003e-05
historical,4918,unknown,17,17,0,0,1.9238270214381433e-10,7.273542029871094e-11,4.809567553595356e-11,3.4721118384749996e-05,3.785286848000005e-05
historical,4919,unknown,19,19,0,0,2.238075638932248e-10,8.6028376561059e-11,5.727351917379709e-11,3.156721055499998e-05,4.1685398679999893e-05
historical,4920,unknown,16,16,0,0,1.7748947572530522e-10,6.819087880225879e-11,4.437236893132628e-11,2.9091303844000006e-05,3.537352860999996e-05
historical,4921,unknown,20,20,0,0,2.208391454555138e-10,8.088509981256101e-11,5.521052110966818e-11,3.2998745239999985e-05,4.4328640730000035e-05
historical,4922,unknown,22,22,0,0,2.492847135479613e-10,8.852470811363718e-11,6.232117838699033e-11,3.139727371999999e-05,4.168605662999993e-05
historical,4923,unknown,17,17,0,0,1.5405187166948845e-10,5.854839469538582e-11,3.851766355606454e-11,3.0275720984000005e-05,2.8799907080000013e-05
historical,4924,unknown,21,21,0,0,2.9840256456932994e-10,1.0391586252421411e-10,7.459808732771748e-11,2.780665349e-05,3.7411702519999854e-05
historical,4925,unknown,24,24,0,0,2.979304525996271e-10,1.1014594431198103e-10,7.448261314990684e-11,3.602107445500001e-05,4.2182907749999934e-05
historical,4926,unknown,17,17,0,0,1.907603542435712e-10,7.116987668345827e-11,4.769008856089282e-11,3.828726031899999e-05,3.4379596639999956e-05
historical,4927,unknown,14,14,0,0,1.7964174883116347e-10,7.595462470377747e-11,5.592532015220191e-11,2.5237160813430002e-05,2.862481292999989e-05
historical,4928,unknown,15,15,0,0,1.0990934829233715e-10,4.1469382553029524e-11,2.7371751854662584e-11,2.6509508482999982e-05,3.810177456999996e-05
historical,4929,unknown,21,21,0,0,2.7108556128700955e-10,9.958146889286056e-11,6.777139032175228e-11,4.019186735670001e-05,4.007882263999999e-05
historical,4930,unknown,18,18,0,0,1.73955342593689e-10,6.877230572043236e-11,4.399284367803498e-11,3.081938215729999e-05,4.02226850399999e-05
historical,4931,unknown,17,17,0,0,2.2792466110751523e-10,8.734123715591895e-11,5.698116527687887e-11,2.849565358300002e-05,2.9882136860000068e-05
historical,4932,unknown,22,22,0,0,3.3254314672002047e-10,1.1687362663124318e-10,8.312515561908952e-11,4.360800083600002e-05,3.231676645999997e-05
historical,4933,unknown,15,15,0,0,1.3246021881689567e-10,5.6153807255106076e-11,4.0699309392976986e-11,3.2715386575e-05,2.6414484559999975e-05
historical,4934,unknown,24,24,0,0,2.8751535565668446e-10,1.0336202810947689e-10,7.187883891417104e-11,4.259860230600001e-05,4.1685398679999893e-05
historical,4935,unknown,19,19,0,0,2.3271612382587624e-10,9.098671890369882e-11,6.152458292361359e-11,3.3210798640000014e-05,3.52246576399999e-05
historical,4936,unknown,20,20,0,0,1.9918638489929964e-10,7.515968011427711e-11,4.981192073628499e-11,3.1429478532499996e-05,3.5947668590000136e-05
historical,4937,unknown,20,20,0,0,2.799237053135992e-10,1.0055719489962001e-10,6.998092632839977e-11,3.65988266503e-05,3.148411453000009e-05
historical,4938,unknown,16,16,0,0,1.855739434152549e-10,7.228894582475495e-11,4.639348607945365e-11,2.7363216505600003e-05,2.902182686999994e-05
historical,4939,unknown,20,20,0,0,2.9856851936739166e-10,1.0619744445550853e-10,7.46421298418478e-11,3.079630787565e-05,3.650631102000007e-05
historical,4940,unknown,18,18,0,0,1.9714853108864742e-10,7.847620637764668e-11,5.0399305506576924e-11,3.870842214900001e-05,2.8044015019999856e-05
historical,4941,unknown,17,17,0,0,1.9618311747374425e-10,7.65415664956075e-11,5.0283809897734454e-11,2.991086818700001e-05,3.1154656650000034e-05
historical,4942,unknown,22,22,0,0,2.4659076708459567e-10,8.885327962463446e-11,6.165014557345011e-11,4.077608531300001e-05,4.532106216999991e-05
historical,4943,unknown,26,26,0,0,3.3492667986058786e-10,1.1541838956993159e-10,8.373166996514685e-11,4.64013933682e-05,4.2309816720000146e-05
historical,4944,unknown,20,20,0,0,2.3630518294299314e-10,8.566971728051492e-11,5.907629573574825e-11,3.7295813063e-05,3.134420880999988e-05
historical,4945,unknown,20,20,0,0,2.3113688204380543e-10,8.54200955575066e-11,5.778422051095137e-11,4.0931460344e-05,3.801993141999997e-05
historical,4946,unknown,24,24,0,0,2.92377805735313e-10,1.0153353167834686e-10,7.310703152310322e-11,3.373942597800001e-05,3.4810463870000056e-05
historical,4947,unknown,20,20,0,0,2.254406423149226e-10,8.061633634834122e-11,5.636016088736843e-11,3.583033972499999e-05,3.848571727999993e-05
historical,4948,unknown,13,13,0,0,1.0015362512434309e-10,4.396411322048601e-11,3.270126968723271e-11,2.6096780670999988e-05,2.9401869000000077e-05
historical,4949,unknown,22,22,0,0,2.715764476766129e-10,9.751663660326681e-11,6.790434722241247e-11,4.025731374059999e-05,3.492545839999992e-05
historical,4950,unknown,23,23,0,0,2.898118512806127e-10,1.0117889791638655e-10,7.245296301128758e-11,4.5479908434999984e-05,4.4462222270000035e-05
historical,4951,unknown,24,24,0,0,2.6029612050507974e-10,9.501915863262049e-11,6.507403012626988e-11,4.482278643779999e-05,4.287778269000003e-05
historical,4952,unknown,19,19,0,0,2.0312255969090569e-10,7.720820373360719e-11,5.078063992272624e-11,4.340398872955e-05,3.115338261999983e-05
historical,4953,unknown,23,23,0,0,3.1216388729648315e-10,1.1248243749200103e-10,7.804097182412069e-11,3.8736297028700006e-05,3.845196109000001e-05
historical,4954,unknown,18,18,0,0,1.8031155671736222e-10,6.864238016824886e-11,4.5082397708968466e-11,3.09151768715e-05,3.162793675000005e-05
historical,4955,unknown,23,23,0,0,2.829376726015762e-10,1.0115197920592963e-10,7.073441815039404e-11,3.99763563928e-05,3.626420259999997e-05
historical,4956,unknown,18,18,0,0,1.6820175131241062e-10,6.386424524258925e-11,4.205043782810256e-11,3.4611100614699994e-05,3.162793675000005e-05
historical,4957,unknown,18,18,0,0,2.1453632314665707e-10,7.736527398000938e-11,5.363408078666422e-11,3.091395942500001e-05,3.4997859929999974e-05
historical,4958,unknown,22,22,0,0,2.2405354328628775e-10,8.358200576985898e-11,5.601338582157193e-11,4.3468790588e-05,3.7372066069999875e-05
historical,4959,unknown,20,20,0,0,2.2680553977636815e-10,8.497848804283385e-11,5.670138494409183e-11,4.5997672478e-05,4.052557441999987e-05
historical,4960,unknown,22,22,0,0,3.159257706115208e-10,1.1370961028922874e-10,7.898144265288014e-11,3.652119102453e-05,3.6806688149999996e-05
historical,4961,unknown,20,20,0,0,2.544791319399338e-10,9.62675962698983e-11,6.354496949671714e-11,3.626833645339e-05,3.113126531999991e-05
historical,4962,unknown,20,20,0,0,2.359586349974915e-10,8.67257317102825e-11,5.898965874937292e-11,3.9790027181100005e-05,4.043178141999995e-05
historical,4963,unknown,17,17,0,0,2.0373717372241842e-10,7.792506272287804e-11,5.093429343060449e-11,3.33189058044e-05,3.424162771000004e-05
historical,4964,unknown,19,19,0,0,1.797074696081034e-10,6.503616152748508e-11,4.489857897027036e-11,2.7560712122e-05,2.8804548579999898e-05
historical,4965,unknown,22,22,0,0,2.697856826776162e-10,9.711038544533928e-11,6.74464206694041e-11,3.61731274059e-05,4.9485192329999953e-05
historical,4966,unknown,18,18,0,0,2.6353703900288345e-10,9.656995066970549e-11,6.587756666391839e-11,3.9267886466e-05,2.6810627029999912e-05
historical,4967,unknown,23,23,0,0,3.317649569636164e-10,1.172565267755052e-10,8.29412392409041e-11,3.819347324e-05,4.387183826999987e-05
historical,4968,unknown,23,23,0,0,2.0789952058064993e-10,7.707281828133227e-11,5.1986617070519136e-11,4.414440473199999e-05,4.355639857000007e-05
historical,4969,unknown,19,19,0,0,2.397081528553474e-10,8.854618019415851e-11,5.992703821383693e-11,3.405234404999999e-05,3.636638886999992e-05
historical,4970,unknown,21,21,0,0,2.2243851233337243e-10,8.343542644504269e-11,5.560962808334311e-11,3.1059986993999986e-05,3.860372711999996e-05
historical,4971,unknown,17,17,0,0,1.6910625456523626e-10,6.404877914868122e-11,4.2276563641308956e-11,3.08521007374e-05,3.2364520260000015e-05
historical,4972,unknown,22,22,0,0,3.1935996083634034e-10,1.1359098708466736e-10,7.984019886454893e-11,3.884136907929999e-05,3.697059483000003e-05
historical,4973,unknown,20,20,0,0,2.0879203514496837e-10,7.813627497232763e-11,5.2198922977778055e-11,3.4776572280999994e-05,3.848624747000012e-05
historical,4974,unknown,20,20,0,0,2.536356206077125e-10,9.270119428018765e-11,6.340890515192805e-11,3.8677806555000016e-05,2.9448389679999918e-05
historical,4975,unknown,23,23,0,0,2.531137588624215e-10,9.261528764463913e-11,6.319358577189394e-11,4.08270337545e-05,4.1242207859999973e-05
historical,4976,unknown,19,19,0,0,2.2546081399765177e-10,8.277216292632003e-11,5.636520349941296e-11,3.975505369e-05,3.0593999649999913e-05
historical,4977,unknown,19,19,0,0,2.2513712755238874e-10,8.203696057534657e-11,5.6284281888097063e-11,3.37691112477e-05,3.798306271999988e-05
historical,4978,unknown,15,15,0,0,1.5772624380855286e-10,6.74409033664459e-11,4.954645944957873e-11,3.2074881402000015e-05,3.426420795999991e-05
historical,4979,unknown,14,14,0,0,1.0191522377499288e-10,4.139660798982286e-11,2.5626284823946304e-11,2.7946864977e-05,3.2101690450000216e-05
historical,4980,unknown,19,19,0,0,2.64783632180575e-10,1.0065599347821038e-10,6.619590804514371e-11,2.8692310912999992e-05,3.426420795999991e-05
historical,4981,unknown,17,17,0,0,1.7219872214516204e-10,6.568389380585761e-11,4.305206348309968e-11,3.1579085761000003e-05,3.053396203999987e-05
historical,4982,unknown,23,23,0,0,3.5847361717441705e-10,1.3487455390137877e-10,8.961840429360422e-11,4.330882819900001e-05,4.833492686999994e-05
historical,4983,unknown,14,14,0,0,1.2573160440564946e-10,4.984194496731831e-11,3.143290110141228e-11,3.7295813063e-05,2.498068513000001e-05
historical,4984,unknown,24,24,0,0,2.8707995799720676e-10,9.925456950469794e-11,7.176998949930155e-11,3.548939643800001e-05,3.871545688999994e-05
historical,4985,unknown,21,21,0,0,2.7145431212918156e-10,9.872559436605192e-11,6.78635780322953e-11,3.590420944200001e-05,3.5292152870000214e-05
historical,4986,unknown,17,17,0,0,1.826886790770807e-10,6.854175128354165e-11,4.567216976927023e-11,3.01530398762e-05,3.266108811e-05
historical,4987,unknown,22,22,0,0,2.690737119484502e-10,9.61770156792526e-11,6.726842798711249e-11,3.5608984954400005e-05,4.467878891000008e-05
historical,4988,unknown,16,16,0,0,1.5796545647916586e-10,6.276810122821486e-11,4.20579153908551e-11,3.3959056107949997e-05,2.9452481149999958e-05
historical,4989,unknown,21,21,0,0,2.096419562310725e-10,7.614984266101679e-11,5.243828009315785e-11,3.79268763717e-05,3.509477919999993e-05
historical,4990,unknown,19,19,0,0,1.551924829574767e-10,5.876526307929212e-11,3.8798120739369056e-11,3.583033972499999e-05,3.495974782000014e-05
historical,4991,unknown,24,24,0,0,2.733929574970319e-10,9.964889040739196e-11,6.834823937425811e-11,3.445439844700001e-05,4.577297326999988e-05
historical,4992,unknown,21,21,0,0,2.439655934157074e-10,8.97755145674629e-11,6.095777623446265e-11,3.21393739236e-05,3.91898045899999e-05
historical,4993,unknown,18,18,0,0,1.6839394837038426e-10,6.271318121421539e-11,4.2098506332844986e-11,3.179590980890001e-05,3.798306271999988e-05
historical,4994,unknown,18,18,0,0,1.7211422850883715e-10,6.560805701404826e-11,4.3028557127209314e-11,2.71797878756e-05,3.5358466020000024e-05
historical,4995,unknown,21,21,0,0,2.737306870306558e-10,1.0202313071859712e-10,6.843267175766381e-11,4.54862399764e-05,3.382586734000008e-05
historical,4996,unknown,18,18,0,0,2.100770521611785e-10,8.372345498916744e-11,5.708862158845361e-11,3.2103710129999984e-05,3.755683931999979e-05
historical,4997,unknown,24,24,0,0,2.384340458976692e-10,8.640600939723912e-11,5.961124859266551e-11,3.692394627299999e-05,3.785855718999986e-05
historical,4998,unknown,16,16,0,0,1.680245797256407e-10,6.54414509080231e-11,4.200614493141002e-11,2.4926939164e-05,3.56962664299998e-05
historical,4999,unknown,21,21,0,0,2.2496940685461476e-10,8.283706045566355e-11,5.6242351713653593e-11,3.730917414e-05,3.721687725999996e-05
historical,5000,unknown,12,12,0,0,1.121439803977779e-10,4.511395029152502e-11,2.8035995099444486e-11,3.8066957367000005e-05,2.6830890660000002e-05
historical,5001,unknown,22,22,0,0,2.1343842726590726e-10,8.33730216551477e-11,5.627457841260619e-11,3.128645119600001e-05,3.785855718999986e-05
historical,5002,unknown,22,22,0,0,3.224898306750979e-10,1.1772213257827692e-10,8.062292364452868e-11,4.1341750181e-05,3.583314789000003e-05
historical,5003,unknown,22,22,0,0,2.39413990364817e-10,8.71375946500516e-11,5.985350968682436e-11,3.392639477169999e-05,3.865612329999996e-05
historical,5004,unknown,18,18,0,0,1.484437060698716e-10,5.6719805375245563e-11,3.711092651746776e-11,3.887320517599999e-05,2.9642845380000024e-05
historical,5005,unknown,23,23,0,0,2.6635689033218514e-10,9.588552786817963e-11,6.659572371344407e-11,4.0719647401699986e-05,3.707215570999999e-05
historical,5006,unknown,14,14,0,0,1.0378598332005827e-10,4.3883941059997925e-11,3.0334594951279647e-11,2.258905439999999e-05,3.7164823650000104e-05
historical,5007,unknown,21,21,0,0,2.46247369388782e-10,9.107534507350216e-11,6.156184234719536e-11,3.649916619339999e-05,3.7392603730000045e-05
historical,5008,unknown,20,20,0,0,2.2314298802608748e-10,8.618834257334013e-11,5.578574700652187e-11,4.5997672478e-05,3.993736972999996e-05
historical,5009,unknown,17,17,0,0,1.7955158317521105e-10,6.917104772191687e-11,4.489625366916533e-11,3.4033657790610004e-05,2.9364827870000023e-05
historical,5010,unknown,19,19,0,0,2.879026468391378e-10,1.1083565773672686e-10,7.197566170978444e-11,4.0710255776e-05,3.09642921400002e-05
historical,5011,unknown,18,18,0,0,2.4325723581475877e-10,8.844650850453409e-11,6.081430895368964e-11,3.108117737989e-05,3.1743570659999816e-05
historical,5012,unknown,23,23,0,0,3.5669672734612525e-10,1.209243826324425e-10,8.917418183653126e-11,3.614056481565e-05,4.164012274999996e-05
historical,5013,unknown,18,18,0,0,1.6685505943117214e-10,6.251862443362965e-11,4.171376485779298e-11,3.2346647379488e-05,3.1743570659999816e-05
historical,5014,unknown,22,22,0,0,2.8659922316799417e-10,1.0519685037454562e-10,7.164980579199841e-11,3.33010363657e-05,4.067127558000016e-05
historical,5015,unknown,18,18,0,0,1.7278546633845603e-10,6.695954981329456e-11,4.3196366584613975e-11,3.8468841967999985e-05,3.613547923000016e-05
historical,5016,unknown,14,14,0,0,1.4682431239575195e-10,5.798618396107107e-11,3.6706078098937935e-11,3.6890301637e-05,3.5298622009999944e-05
