interface,side,boundary_id,parent_element,element_type,face_type,face_node_count,face_area_m2,element_volume_m3,centroid_to_face_h_m,local_kA_over_h_W_K,local_face_block_diagonal_W_K,local_matrix_trace_W_K,local_face_block_trace_fraction,face_temperature_K,element_temperature_K,abs_element_face_deltaT_K,abs_normal_gradient_K_m,abs_normal_flux_W_m2,abs_face_heatflow_proxy_W,case
TES_to_Stycast,side_a,25,493663,706,303,3,7.813891020762645e-11,1.2502225633220097e-17,8.000000000001279e-08,2.628338987925959e-09,1.314697251192663e-09,2.6293945023853258e-09,0.5000000000000001,0.1670528402272938,0.16705284021021413,1.7079671010833408e-11,0.00021349575756405594,5.745042738594208e-10,4.489113786899891e-20,historical
TES_to_Stycast,side_a,25,493477,706,303,3,7.85988605183105e-11,1.2575817682929523e-17,8.000000000001279e-08,2.6438102215388582e-09,1.3224209109841023e-09,2.6448418219682047e-09,0.5,0.16705250076446324,0.16705250076624875,1.785516179353408e-12,2.2318579583416754e-05,6.005795854419948e-11,4.7204871066300095e-21,historical
TES_to_Stycast,side_a,25,315663,706,303,3,9.716448950939575e-11,1.5546318321503155e-17,8.000000000001279e-08,3.268297642504645e-09,1.6347048276033227e-09,3.2694096552066454e-09,0.5,0.16705293615152547,0.16705293615630926,4.783784479656106e-12,5.979717522959288e-05,1.6091061071232066e-10,1.5634797346507743e-20,historical
TES_to_Stycast,side_a,25,399869,706,303,3,8.18628083328746e-11,1.3098049333259799e-17,8.000000000001279e-08,2.7535988181903797e-09,1.3773083147211085e-09,2.754616629442217e-09,0.5,0.16705386480639908,0.16705386481026321,3.864131237207857e-12,4.830161147477515e-05,1.2997673838193146e-10,1.064026082189224e-20,historical
TES_to_Stycast,side_a,25,470638,706,303,3,7.442742532363496e-11,1.1908388051781446e-17,8.000000000001279e-08,2.503496698754378e-09,1.2522831171417512e-09,2.5045662342835024e-09,0.5,0.16705342751654562,0.1670534275184257,1.8800794254758557e-12,2.3501158306901e-05,6.324020693437218e-11,4.706805779059207e-21,historical
TES_to_Stycast,side_a,25,488248,706,303,3,8.68559108745426e-11,1.389694573992664e-17,8.000000000001279e-08,2.921550560108804e-09,1.4612818551942756e-09,2.9225637103885512e-09,0.5,0.16705192715543085,0.16705192726631798,1.1088713280926754e-10,0.001386089269850929,3.729883059812659e-09,3.239623906155546e-19,historical
TES_to_Stycast,side_a,25,394523,706,303,3,8.009539904321199e-11,1.281526384691379e-17,8.000000000001279e-08,2.6941489137663305e-09,1.347586448299684e-09,2.695172896599368e-09,0.5,0.1670538415304369,0.16705384152900335,1.4335477249716178e-12,1.791947697440835e-05,4.822023736951441e-11,3.86221915406966e-21,historical
TES_to_Stycast,side_a,25,399243,706,303,3,6.827766607833149e-11,1.0924426572532932e-17,8.000000000001279e-08,2.29663878445995e-09,1.1488300528584157e-09,2.2976601057168315e-09,0.5,0.16705252752059077,0.16705252758495112,6.436035038248633e-11,0.0008045039515630092,2.164871863418964e-09,1.478123981928953e-19,historical
TES_to_Stycast,side_a,25,501976,706,303,3,7.150270684860222e-11,1.1440433095776216e-17,8.000000000001279e-08,2.4051186745893363e-09,1.20308372971265e-09,2.4061674594253e-09,0.5,0.1670524128228823,0.16705241282319852,3.162192729888602e-13,3.953068622400413e-06,1.0637470478762169e-11,7.606079332535916e-22,historical
TES_to_Stycast,side_a,25,455576,706,303,3,6.541144858351477e-11,1.0465831773362294e-17,8.000000000001279e-08,2.200228543141189e-09,1.1006157243711607e-09,2.2012314487423214e-09,0.5,0.16705242923299382,0.16705242923365035,6.565303856120863e-13,8.20640131729642e-06,2.208293356076563e-11,1.4444766731831939e-21,historical
TES_to_Stycast,side_a,25,488723,706,303,3,8.725904566837409e-11,1.3961447306939708e-17,8.000000000001279e-08,2.935110704385213e-09,1.4680871102705697e-09,2.936174220541139e-09,0.5000000000000001,0.16705284219054586,0.16705284219038452,1.6134316105365087e-13,2.0163121344910807e-06,5.425774975187429e-12,4.734479463462011e-22,historical
TES_to_Stycast,side_a,25,313827,706,303,3,8.645847494363374e-11,1.3833355990981248e-17,8.000000000001279e-08,2.908182107059807e-09,1.4545987788162304e-09,2.9091975576324607e-09,0.5,0.16705219669836013,0.16705219669661395,1.7461865287060618e-12,2.1827672381733603e-05,5.873695671890223e-11,5.078307700746507e-21,historical
TES_to_Stycast,side_a,25,316713,706,303,3,9.339523351242507e-11,1.4943237361987862e-17,8.000000000001279e-08,3.141512120848562e-09,1.5712637578502784e-09,3.1425275157005567e-09,0.5,0.1670521469564402,0.16705214696090767,4.467481939940399e-12,5.584393113754085e-05,1.502726680552542e-10,1.4034750923555604e-20,historical
TES_to_Stycast,side_a,25,487576,706,303,3,7.740699250245914e-11,1.2385118800393322e-17,8.000000000001279e-08,2.6037196550566768e-09,1.3023599957604794e-09,2.6047199915209587e-09,0.5,0.16705189514623772,0.16705189512983543,1.6402296187933985e-11,0.0002050286403623815,5.517197694967469e-10,4.270696806089318e-20,historical
TES_to_Stycast,side_a,25,307938,706,303,3,7.541122251678876e-11,1.2065795602686096e-17,8.000000000001279e-08,2.536588438991189e-09,1.2687981974914535e-09,2.537596394982907e-09,0.5,0.16705211058769598,0.16705211060240752,1.4711537543732334e-11,0.00018389412140370543,4.948480470500871e-10,3.731709618809248e-20,historical
TES_to_Stycast,side_a,25,485379,706,303,3,8.674623548256056e-11,1.3879397677209594e-17,8.000000000001279e-08,2.9178614363675533e-09,1.4594358160008043e-09,2.9188716320016082e-09,0.5000000000000001,0.1670520247596782,0.1670520247428414,1.6836809724196655e-11,0.00021046006248610742,5.663354005463659e-10,4.9127464017905324e-20,historical
TES_to_Stycast,side_a,25,310835,706,303,3,8.074526862945552e-11,1.2919242980712764e-17,8.000000000001279e-08,2.7160084145714043e-09,1.3585115849193998e-09,2.717023169838799e-09,0.5000000000000001,0.1670520426354135,0.16705204265479742,1.9383911142867305e-11,0.00024229908595876733,6.520123023698854e-10,5.264690850456618e-20,historical
TES_to_Stycast,side_a,25,502002,706,303,3,7.4284880406571e-11,1.1885580865051247e-17,8.000000000001279e-08,2.4987019510153277e-09,1.249858449676497e-09,2.499716899352994e-09,0.5,0.167052379835868,0.16705237983260143,3.266553694203367e-12,4.08318002165951e-05,1.0987592447484443e-10,8.162119909175245e-21,historical
TES_to_Stycast,side_a,25,457685,706,303,3,6.431314873182025e-11,1.0290103797091136e-17,8.000000000001279e-08,2.163285305604709e-09,1.0821478688019658e-09,2.1642957376039317e-09,0.5,0.16705238964596514,0.16705238964249025,3.4748870447742775e-12,4.343594640539208e-05,1.1688352562012578e-10,7.517147567506671e-21,historical
TES_to_Stycast,side_a,25,393832,706,303,3,7.574163891613166e-11,1.2118662226580968e-17,8.000000000001279e-08,2.5477025728117845e-09,1.2743514010768451e-09,2.5487028021536902e-09,0.5,0.16705241934403936,0.16705241933140824,1.2631118373462868e-11,0.00015788907502945274,4.248700275597556e-10,3.2180352213717914e-20,historical
TES_to_Stycast,side_a,25,342656,706,303,3,5.843491040428353e-11,9.349585664685262e-18,8.000000000001279e-08,1.96556047254097e-09,9.833351400965447e-10,1.9666702801930894e-09,0.5,0.16705309816882033,0.16705309817330483,4.484496107792779e-12,5.605582384554859e-05,1.5084285861894053e-10,8.814488928523798e-21,historical
TES_to_Stycast,side_a,25,285469,706,303,3,8.641973548157132e-11,1.3827157677051243e-17,8.000000000001279e-08,2.90687903745928e-09,1.4539392532080209e-09,2.9078785064160418e-09,0.5,0.16705166280288442,0.16705166279112538,1.1759038187619808e-11,0.00014698823570557986,3.955365229895731e-10,3.4182161690059366e-20,historical
TES_to_Stycast,side_a,25,500897,706,303,3,6.629809442804024e-11,1.0607695108486346e-17,8.000000000001279e-08,2.2300524277520263e-09,1.115569538997068e-09,2.231139077994136e-09,0.5,0.16705258289918445,0.16705258289831212,8.723299860236011e-13,1.0903985267615365e-05,2.9341970116036895e-11,1.945316705457749e-21,historical
TES_to_Stycast,side_a,25,425323,706,303,3,6.629809441095915e-11,1.0607695105753374e-17,8.000000000001279e-08,2.230052427177474e-09,1.1155695387098217e-09,2.2311390774196434e-09,0.5,0.16705255661119645,0.16705255661337404,2.177591440499782e-12,2.722004589415317e-05,7.324751029841253e-11,4.856170353131857e-21,historical
TES_to_Stycast,side_a,25,373283,706,303,3,6.111457730248476e-11,9.778332368397494e-18,8.000000000001279e-08,2.055695758079026e-09,1.0283621506260302e-09,2.0567243012520607e-09,0.4999999999999999,0.167052137694179,0.16705213753663248,1.5754653137634023e-10,0.0019693317526095454,5.299353586367131e-09,3.2386775440723387e-19,historical
TES_to_Stycast,side_a,25,467421,706,303,3,7.723509130133202e-11,1.2357614608213034e-17,8.000000000001279e-08,2.597937457329665e-09,1.2995351136021358e-09,2.599070227204271e-09,0.5000000000000001,0.1670535190280811,0.16705351901582519,1.2255918502290797e-11,0.0001531990602176383,4.122494791020516e-10,3.1840126157373527e-20,historical
TES_to_Stycast,side_a,25,488626,706,303,3,6.524214532028534e-11,1.0438743251245535e-17,8.000000000001279e-08,2.1945337316017576e-09,1.0978081690288096e-09,2.195616338057619e-09,0.5,0.16705305650241273,0.1670530565027217,3.0897506775318107e-13,3.862920202940632e-06,1.0394886490901064e-11,6.781846950272382e-22,historical
TES_to_Stycast,side_a,25,318081,706,303,3,6.73701416334125e-11,1.0779222661345876e-17,8.000000000001279e-08,2.266112611587326e-09,1.1335692221026556e-09,2.267138444205311e-09,0.5,0.16705323776998673,0.16705323779106498,2.1078250256323372e-11,0.0002634783048031976,7.090043095271166e-10,4.776572075154168e-20,historical
TES_to_Stycast,side_a,25,316273,706,303,3,5.952901577373536e-11,9.524642523797577e-18,8.000000000001279e-08,2.0023626213268728e-09,1.0016837405315586e-09,2.003367481063117e-09,0.5,0.16705318649766968,0.16705318647741418,2.0255491728349284e-11,0.0002531933046747842,6.813279912815637e-10,4.055878474008763e-20,historical
TES_to_Stycast,side_a,25,322757,706,303,3,7.31888467036043e-11,1.1710215472576593e-17,8.000000000001279e-08,2.4618349393570685e-09,1.2314533312647787e-09,2.4629066625295573e-09,0.5,0.1670532521745938,0.16705325216290387,1.1689926804336892e-11,0.00014612440420215121,3.932120042437368e-10,2.877873310061186e-20,historical
TES_to_Stycast,side_a,25,477961,706,303,3,9.228650446502446e-11,1.4765840714403764e-17,8.000000000001279e-08,3.1042180790634156e-09,1.5526153726200588e-09,3.105230745240118e-09,0.49999999999999994,0.16705310255629788,0.16705310255847539,2.177508173772935e-12,2.7218964880684326e-05,7.324460135602868e-11,6.759488230082078e-21,historical
TES_to_Stycast,side_a,25,443301,706,303,3,7.984307522099882e-11,1.27748920353597e-17,8.000000000001279e-08,2.685661560439503e-09,1.3433545370990132e-09,2.6867090741980267e-09,0.49999999999999994,0.1670533005968274,0.1670533006020326,5.2051973842281996e-12,6.506506691334878e-05,1.7508619115980676e-10,1.397941993093063e-20,historical
TES_to_Stycast,side_a,25,444700,706,303,3,8.864822167727478e-11,1.418371546836387e-17,8.000000000001279e-08,2.981838070502596e-09,1.4914457163169126e-09,2.9828914326338247e-09,0.5000000000000001,0.16705324075043823,0.16705324075234107,1.9028389974806714e-12,2.3785663953966585e-05,6.400579456028684e-11,5.673999864810417e-21,historical
TES_to_Stycast,side_a,25,496091,706,303,3,6.33749112100138e-11,1.0139985793602084e-17,8.000000000001279e-08,2.131726044643091e-09,1.0664052710685418e-09,2.1328105421370837e-09,0.5,0.16705176718792214,0.1670517672328902,4.4968057055783106e-11,0.0005621008361387774,1.5125796239992817e-09,9.585959936903054e-20,historical
TES_to_Stycast,side_a,25,491776,706,303,3,6.605428567498413e-11,1.0568685707997348e-17,8.000000000001279e-08,2.2218514936776673e-09,1.111484855906883e-09,2.222969711813766e-09,0.5,0.1670518581183914,0.16705185826545663,1.470652211121859e-10,0.0018383154467222738,4.946796568202836e-09,3.2675711369210123e-19,historical
TES_to_Stycast,side_a,25,433957,706,303,3,7.245086815665948e-11,1.1592138905065381e-17,8.000000000001279e-08,2.437011739468126e-09,1.2190939082233987e-09,2.4381878164467973e-09,0.5,0.1670539619007219,0.16705396190038282,3.390621117205228e-13,4.238225593745503e-06,1.1404810779233525e-11,8.2628844211789685e-22,historical
TES_to_Stycast,side_a,25,455411,706,303,3,7.28117478978573e-11,1.1649879663657079e-17,8.000000000001279e-08,2.44915056110286e-09,1.2250870162786045e-09,2.450174032557209e-09,0.5,0.1670526248864077,0.1670526248845533,1.854405518031399e-12,2.317984708769807e-05,6.237557772217025e-11,4.5416748400898646e-21,historical
TES_to_Stycast,side_a,25,439045,706,303,3,5.609512387004417e-11,8.975219819206953e-18,8.000000000001279e-08,1.8868576578354066e-09,9.440064978536293e-10,1.8880129957072586e-09,0.5,0.16705396771980752,0.16705396772234207,2.5345558984923855e-12,3.168255574835624e-05,8.525585656548176e-11,4.782437834687418e-21,historical
TES_to_Stycast,side_a,25,438168,706,303,3,6.059786881108533e-11,9.695659009773537e-18,8.000000000001279e-08,2.038315363730949e-09,1.0197389731925764e-09,2.0394779463851527e-09,0.5,0.1670539751843838,0.1670539751839081,4.757028104762639e-13,5.9462629035994985e-06,1.6001036697812037e-11,9.696287226553758e-22,historical
TES_to_Stycast,side_a,25,487437,706,303,3,5.920473068714981e-11,9.472756909943867e-18,8.000000000001279e-08,1.991454724940668e-09,9.96278088407712e-10,1.992556176815424e-09,0.5,0.1670530805196683,0.16705308051992454,2.5623947408348613e-13,3.2029679642941143e-06,8.618994613837605e-12,5.102852549062501e-22,historical
TES_to_Stycast,side_a,25,487361,706,303,3,7.756063000325915e-11,1.2409700800521363e-17,8.000000000001279e-08,2.6088875212617104e-09,1.3050078923962055e-09,2.610015784792411e-09,0.5,0.16705296477338336,0.16705296477354384,1.6048273820956638e-13,2.006269839797785e-06,5.398751762705452e-12,4.1873058794664067e-22,historical
TES_to_Stycast,side_a,25,488706,706,303,3,9.736840094241658e-11,1.5578944150786448e-17,8.000000000001279e-08,3.275156560399308e-09,1.6380935098552233e-09,3.2761870197104467e-09,0.5,0.16705294697085163,0.16705294697080766,4.39648317751562e-14,5.496900184090263e-07,1.4791828581375854e-12,1.4402566959829011e-22,historical
TES_to_Stycast,side_a,25,479429,706,303,3,6.510007979529778e-11,1.0416012767247569e-17,8.000000000001279e-08,2.1897551090541326e-09,1.0953887226497424e-09,2.1907774452994847e-09,0.5,0.16705294154393147,0.16705294154879782,4.866357317112602e-12,6.0830308056063296e-05,1.6369070916038297e-10,1.0656278228089812e-20,historical
TES_to_Stycast,side_a,25,438863,706,303,3,7.396909777943814e-11,1.1835055644709956e-17,8.000000000001279e-08,2.4880800497321184e-09,1.2445476756805447e-09,2.4890953513610895e-09,0.5,0.16705349035460534,0.1670534903544316,1.73749903353837e-13,2.1709378529447335e-06,5.841863506003102e-12,4.321173728896747e-22,historical
TES_to_Stycast,side_a,25,319766,706,303,3,6.550053405621959e-11,1.0480085448995018e-17,8.000000000001279e-08,2.2032250889151922e-09,1.1021544877963999e-09,2.2043089755927997e-09,0.5,0.16705328832783375,0.16705328837945166,5.1617904395229175e-11,0.0006452236252555482,1.736258062145165e-09,1.1372583032992521e-19,historical
TES_to_Stycast,side_a,25,263128,706,303,3,6.761744386541777e-11,1.0818791018466714e-17,8.000000000001279e-08,2.274431054939728e-09,1.1377867851571042e-09,2.275573570314208e-09,0.5000000000000001,0.167052246721453,0.16705224670908284,1.2370160451524725e-11,0.00015462699767673327,4.1609197312822864e-10,2.813507563584892e-20,historical
TES_to_Stycast,side_a,25,463392,706,303,3,6.638617668708625e-11,1.0621788269933675e-17,8.000000000001279e-08,2.2330152286789916e-09,1.117006628542325e-09,2.23401325708465e-09,0.5,0.1670537614398698,0.1670537614398004,6.938893903907228e-14,8.672365147802986e-07,2.333681427082897e-12,1.5492418754969679e-22,historical
TES_to_Stycast,side_a,25,484215,706,303,3,8.385301026020449e-11,1.3416481641632578e-17,8.000000000001279e-08,2.8205427428694826e-09,1.4107951414072726e-09,2.821590282814545e-09,0.5000000000000001,0.16705326092557773,0.1670532609247484,8.293365993949919e-13,1.0366403287781576e-05,2.7895369263222956e-11,2.3391106850412276e-21,historical
TES_to_Stycast,side_a,25,260539,706,303,3,7.244287030206668e-11,1.1590859248330555e-17,8.000000000001279e-08,2.436742717632652e-09,1.2188830103236204e-09,2.4377660206472407e-09,0.5,0.16705130972406612,0.16705130972444412,3.7800318430925017e-13,4.725203989665023e-06,1.2715240423949198e-11,9.21128512891747e-22,historical
TES_to_Stycast,side_a,25,501492,706,303,3,7.179716326562592e-11,1.148754612250007e-17,8.000000000001279e-08,2.415023231474657e-09,1.208032507276656e-09,2.416065014553312e-09,0.5,0.167050635246762,0.1670506350503563,1.9640569726142587e-10,0.0024550711885655383,6.60644926415855e-09,4.743243164248657e-19,historical
TES_to_Stycast,side_a,25,494129,706,303,3,8.04506917456019e-11,1.2872110679296195e-17,8.000000000001279e-08,2.7060998055734424e-09,1.3535564263824737e-09,2.7071128527649474e-09,0.5,0.16705132404475018,0.16705132412174087,7.699069159983196e-11,0.0009623839372646589,2.5897174321429615e-09,2.083445588415451e-19,historical
TES_to_Stycast,side_a,25,262737,706,303,3,7.128691443401764e-11,1.1405906309442731e-17,8.000000000001279e-08,2.3978601190880598e-09,1.1994490126692392e-09,2.398898025338478e-09,0.5000000000000001,0.16705141527089015,0.16705141526618306,4.707095824230123e-12,5.883873426839199e-05,1.5833150359218675e-10,1.1286964348785573e-20,historical
TES_to_Stycast,side_a,25,501135,706,303,3,8.045069170513181e-11,1.2872110672821e-17,8.000000000001279e-08,2.70609980421216e-09,1.353556425701834e-09,2.707112851403668e-09,0.5,0.1670511696548178,0.1670511697128442,5.8026389249121735e-11,0.0007253303459004296,1.951820440997302e-09,1.5702530456244835e-19,historical
TES_to_Stycast,side_a,25,495440,706,303,3,7.179716328283617e-11,1.1487546125253653e-17,8.000000000001279e-08,2.415023232053554e-09,1.2080325075661507e-09,2.4160650151323015e-09,0.5,0.1670510785266934,0.16705107849604603,3.064737352787006e-11,0.0003830918900275407,1.0308772905507106e-09,7.40140651542371e-20,historical
TES_to_Stycast,side_a,25,295014,706,303,3,5.847293509956962e-11,9.355669615931076e-18,8.000000000001279e-08,1.9668394997101345e-09,9.840179019479215e-10,1.968035803895843e-09,0.5,0.16705197489059795,0.16705197492806687,3.746891685807441e-11,0.00046836172967976695,1.260333312864472e-09,7.369538800694985e-20,historical
TES_to_Stycast,side_a,25,333891,706,303,3,7.13113734946653e-11,1.1409819759146334e-17,8.000000000001279e-08,2.3986828423962997e-09,1.1998448849113699e-09,2.3996897698227398e-09,0.5,0.1670529643561276,0.16705296435231554,3.8120617773529375e-12,4.765008719512373e-05,1.2822352563684626e-10,9.143795727491934e-21,historical
TES_to_Stycast,side_a,25,480206,706,303,3,9.079873454266288e-11,1.4527797526825903e-17,8.000000000001279e-08,3.054174334127428e-09,1.5275854833035108e-09,3.055170966607022e-09,0.49999999999999994,0.16705292300921604,0.16705292301362729,4.4112491437431345e-12,5.514130960992958e-05,1.4838195568174391e-10,1.3472893804867834e-20,historical
TES_to_Stycast,side_a,25,459333,706,303,3,7.935180015316169e-11,1.2696288024505741e-17,8.000000000001279e-08,2.669136663801435e-09,1.335082164412401e-09,2.670164328824802e-09,0.5,0.16705374348809718,0.16705374348854007,4.4289572009859057e-13,5.536461690162659e-06,1.4898286220526307e-11,1.1822058307958061e-21,historical
TES_to_Stycast,side_a,25,457605,706,303,3,7.474092905295943e-11,1.1958548648473426e-17,8.000000000001279e-08,2.5140419453217315e-09,1.257532548505419e-09,2.515065097010838e-09,0.5,0.16705384705201576,0.16705384705222515,2.0938806244430452e-13,2.6170767203699714e-06,7.0423964299123715e-12,5.2635525193089535e-22,historical
TES_to_Stycast,side_a,25,492443,706,303,3,7.862448310709111e-11,1.2579917297134482e-17,8.000000000001279e-08,2.6446720821520244e-09,1.3228486703276116e-09,2.6456973406552232e-09,0.5,0.1670528522385318,0.16705285223496866,3.5631497752319774e-12,4.4539434329313524e-05,1.1985294541412295e-10,9.423375882047822e-21,historical
TES_to_Stycast,side_a,25,490878,706,303,3,7.293454659611218e-11,1.1669527455377848e-17,8.000000000001279e-08,2.4532811102163845e-09,1.2271676459480608e-09,2.4543352918961216e-09,0.5,0.1670529179129581,0.1670529179231792,1.022110174275781e-11,0.0001277636907478668,3.4380442598106475e-10,2.507521992666557e-20,historical
