time_ms,COMSOL_current_A,Elmer_current_A
12.500000000000007,-7.562639016275145e-14,-7.361488413287895e-09
13.0,-7.755042314662919e-14,-7.265824818566319e-09
13.000000000000009,-7.755042314662923e-14,-7.265824818566318e-09
13.5,-7.93944294370322e-14,-7.407061151525104e-09
13.500000000000009,-7.939442943703223e-14,-7.407061151525106e-09
14.0,-8.116174078511895e-14,-7.3923209093493866e-09
14.000000000000009,-8.116174078511897e-14,-7.3923209093493866e-09
14.5,-8.285554407294412e-14,-7.354974646683888e-09
14.500000000000009,-8.285554407294414e-14,-7.354974646683887e-09
15.0,-8.447889854528519e-14,-7.421910711203791e-09
15.00000000000001,-8.447889854528523e-14,-7.421910711203792e-09
15.5,-8.603473329501332e-14,-7.577669743340792e-09
15.50000000000001,-8.603473329501335e-14,-7.577669743340796e-09
16.0,-8.752585814217279e-14,-7.5500861161724e-09
16.00000000000001,-8.752585814217281e-14,-7.5500861161724e-09
16.5,-8.895496236343157e-14,-7.695085642501388e-09
16.50000000000001,-8.89549623634316e-14,-7.695085642501391e-09
17.0,-9.032462599467722e-14,-7.849067991074666e-09
17.00000000000001,-9.032462599467725e-14,-7.84906799107467e-09
17.5,-9.163732308679978e-14,-7.906636465964147e-09
17.50000000000001,-9.16373230867998e-14,-7.906636465964149e-09
18.0,-9.289542125570549e-14,-7.885008180267454e-09
18.000000000000014,-9.289542125570552e-14,-7.885008180267454e-09
18.5,-9.41011924819869e-14,-7.805896440755664e-09
18.500000000000014,-9.410119248198694e-14,-7.805896440755663e-09
19.0,-9.525681242270861e-14,-7.78746878194272e-09
19.000000000000014,-9.525681242270864e-14,-7.78746878194272e-09
19.5,-9.636436784941529e-14,-7.945896197497589e-09
19.500000000000014,-9.636436784941532e-14,-7.945896197497594e-09
20.0,-9.742585802456025e-14,-7.957165129736767e-09
20.000000000000014,-9.742585802456028e-14,-7.957165129736767e-09
20.004,-9.743416360612455e-14,-7.881758781497918e-09
20.004000000000016,-9.743416360612458e-14,-7.88175878149765e-09
20.008,-9.74424666730598e-14,-8.04114920981611e-09
20.008000000000013,-9.744246667305982e-14,-8.041149209816675e-09
20.012,-9.745076817827804e-14,-8.041504062465675e-09
20.01200000000001,-9.745076817827806e-14,-8.041504062465676e-09
20.016,-9.74590642042519e-14,-8.032918025771792e-09
20.01600000000001,-9.745906420425193e-14,-8.032918025771768e-09
20.017,-9.74611381114837e-14,-8.028102070574251e-09
20.01700000000001,-9.746113811148372e-14,-8.0281020705742e-09
20.0185,-9.746424815176822e-14,-8.022341491982423e-09
20.018500000000014,-9.746424815176824e-14,-8.022341491982369e-09
20.018875,-9.74650264956374e-14,-8.028978998905394e-09
20.018875000000012,-9.746502649563743e-14,-8.028978998905582e-09
