time_ms,COMSOL_L_A,COMSOL_R_A,Elmer_L_A,Elmer_R_A
22.111001000000666,1.6421952008722346e-08,4.590474452275707e-08,-5.18715628828871e-07,-3.900812315462711e-07
22.116001000000665,1.6411947831291572e-08,4.589482864448433e-08,-5.182807575526205e-07,-3.904730994592272e-07
22.121001000000668,1.6401943653860792e-08,4.5884912766211573e-08,-5.178543592393697e-07,-3.9085532846204344e-07
22.12600100000067,1.639193947643001e-08,4.5874996887938826e-08,-5.174320430701383e-07,-3.9124397468567255e-07
22.13100100000067,1.638193529899924e-08,4.5865081009666085e-08,-5.170099880199414e-07,-3.9162756949935487e-07
22.13600100000067,1.6371931121568455e-08,4.585516513139333e-08,-5.16592142277316e-07,-3.9200738600572607e-07
22.141001000000674,1.6361926944137675e-08,4.5845249253120584e-08,-5.161687693313753e-07,-3.924077992490326e-07
22.146001000000673,1.6351922766706902e-08,4.583533337484784e-08,-5.157557026932438e-07,-3.927850177590144e-07
22.151001000000676,1.634191858927612e-08,4.5825417496575096e-08,-5.153245929947667e-07,-3.9314986243982135e-07
22.15600100000068,1.633191441184534e-08,4.581550161830234e-08,-5.149024709664356e-07,-3.935349771950385e-07
22.16100100000068,1.6321910234414558e-08,4.5805585740029595e-08,-5.144780365209467e-07,-3.939096119227382e-07
22.16600100000068,1.6311906056983785e-08,4.5795669861756854e-08,-5.140751102014401e-07,-3.9427778358641294e-07
22.171001000000683,1.6301901879553005e-08,4.57857539834841e-08,-5.136723903614339e-07,-3.946464881242611e-07
22.176001000000685,1.629189770212222e-08,4.577583810521135e-08,-5.132628085367601e-07,-3.950063600410055e-07
22.181001000000684,1.628189352469145e-08,4.576592222693861e-08,-5.128530040864846e-07,-3.953684940317416e-07
22.186001000000687,1.6271889347260668e-08,4.575600634866586e-08,-5.124469254309469e-07,-3.9573404804566707e-07
22.19100100000069,1.6261885169829888e-08,4.574609047039311e-08,-5.120269737280043e-07,-3.960944443296636e-07
22.19600100000069,1.6251880992399107e-08,4.5736174592120356e-08,-5.116196185290069e-07,-3.964624977153923e-07
22.20100100000069,1.6241876814968334e-08,4.5726258713847616e-08,-5.112203419528226e-07,-3.968219624816407e-07
22.206001000000693,1.6231872637537554e-08,4.571634283557487e-08,-5.108180646379019e-07,-3.9717551590651287e-07
22.211001000000696,1.622186846010677e-08,4.5706426957302114e-08,-5.10428672247581e-07,-3.9754094884565726e-07
22.216001000000695,1.6211864282676e-08,4.5696511079029374e-08,-5.100438754081693e-07,-3.978999677636049e-07
22.221001000000697,1.6201860105245217e-08,4.5686595200756626e-08,-5.096629078548754e-07,-3.9824264974971805e-07
22.2260010000007,1.6191855927814437e-08,4.567667932248388e-08,-5.092721987870203e-07,-3.985826652350762e-07
22.231001000000703,1.6181851750383657e-08,4.5666763444211125e-08,-5.088861832486117e-07,-3.989186136878892e-07
22.2360010000007,1.6171847572952883e-08,4.5656847565938384e-08,-5.085180744297943e-07,-3.992527918501637e-07
22.241001000000704,1.6161843395522103e-08,4.564693168766564e-08,-5.081447124744281e-07,-3.996021155860626e-07
22.246001000000707,1.615183921809132e-08,4.563701580939288e-08,-5.077718741356124e-07,-3.9993158867368257e-07
22.251001000000706,1.614183504066055e-08,4.562709993112014e-08,-5.073978070284889e-07,-4.0026508358722494e-07
22.25600100000071,1.6131830863229766e-08,4.5617184052847395e-08,-5.070346386935659e-07,-4.0057689152034944e-07
22.26100100000071,1.6121826685798986e-08,4.560726817457464e-08,-5.06677417816474e-07,-4.0089029820021657e-07
22.266001000000713,1.6111822508368206e-08,4.559735229630189e-08,-5.063079983070868e-07,-4.012164152515489e-07
22.271001000000712,1.610181833093743e-08,4.558743641802915e-08,-5.059452033854596e-07,-4.01535050724265e-07
22.276001000000715,1.6091814153506652e-08,4.55775205397564e-08,-5.055774172311176e-07,-4.018615055690299e-07
22.281001000000717,1.608180997607587e-08,4.556760466148365e-08,-5.052133857879173e-07,-4.021815735501819e-07
22.286001000000716,1.6071805798645096e-08,4.555768878321091e-08,-5.048553615546103e-07,-4.0250247780278855e-07
22.29100100000072,1.6061801621214315e-08,4.5547772904938156e-08,-5.045059791983935e-07,-4.028092145751366e-07
22.29600100000072,1.6051797443783532e-08,4.553785702666541e-08,-5.041620927859647e-07,-4.031209453006523e-07
22.301001000000724,1.6041793266352755e-08,4.552794114839266e-08,-5.038080942952063e-07,-4.03423631384044e-07
22.306001000000723,1.603178908892198e-08,4.551802527011992e-08,-5.034639165497391e-07,-4.037292080501199e-07
22.311001000000726,1.60217849114912e-08,4.550810939184717e-08,-5.031307028121039e-07,-4.040313535357259e-07
22.31600100000073,1.6011780734060418e-08,4.549819351357442e-08,-5.028108080738552e-07,-4.043250702302466e-07
22.321001000000727,1.6001776556629645e-08,4.548827763530168e-08,-5.024826695974763e-07,-4.046199428192935e-07
22.32600100000073,1.5991772379198865e-08,4.5478361757028925e-08,-5.021493951421884e-07,-4.0492667904897125e-07
22.331001000000732,1.598176820176808e-08,4.546844587875618e-08,-5.018205171247042e-07,-4.052416572290654e-07
22.336001000000735,1.5971764024337305e-08,4.545853000048343e-08,-5.014817433419418e-07,-4.0552529857927296e-07
22.341001000000734,1.5961759846906528e-08,4.544861412221068e-08,-5.011452942497226e-07,-4.058226314893835e-07
22.346001000000737,1.5951755669475748e-08,4.5438698243937935e-08,-5.008059717696422e-07,-4.0611675562808353e-07
22.35100100000074,1.5941751492044968e-08,4.542878236566519e-08,-5.004897866843939e-07,-4.0641236665031654e-07
22.356001000000738,1.5931747314614194e-08,4.541886648739244e-08,-5.00177357537875e-07,-4.066999441719541e-07
22.36100100000074,1.5921743137183414e-08,4.5408950609119693e-08,-4.998501351928162e-07,-4.0698728234718007e-07
22.366001000000743,1.591173895975263e-08,4.5399034730846946e-08,-4.995265013339279e-07,-4.072741453680392e-07
22.371001000000742,1.590173478232186e-08,4.53891188525742e-08,-4.992052051321799e-07,-4.075455317524058e-07
22.376001000000745,1.5891730604891077e-08,4.537920297430145e-08,-4.988967772430756e-07,-4.0782101588869536e-07
22.381001000000747,1.5881726427460297e-08,4.5369287096028704e-08,-4.985858759970301e-07,-4.0810667669899576e-07
22.38600100000075,1.5871722250029517e-08,4.5359371217755957e-08,-4.982879542114271e-07,-4.083776677689117e-07
22.39100100000075,1.586171807259874e-08,4.534945533948321e-08,-4.979724810123224e-07,-4.0865736877941975e-07
22.39600100000075,1.5851713895167963e-08,4.533953946121046e-08,-4.976663470897215e-07,-4.089193245197765e-07
22.401001000000754,1.584170971773718e-08,4.5329623582937714e-08,-4.973585967011805e-07,-4.091804866425202e-07
22.406001000000753,1.5831705540306406e-08,4.531970770466497e-08,-4.970688652308113e-07,-4.0944100503762545e-07
22.411001000000756,1.5821701362875626e-08,4.530979182639222e-08,-4.96757828748434e-07,-4.09700097110644e-07
22.416001000000758,1.5811697185444843e-08,4.529987594811947e-08,-4.964455293556805e-07,-4.0995464585581753e-07
22.42100100000076,1.5801693008014066e-08,4.528996006984672e-08,-4.961434850471436e-07,-4.10215370986593e-07
22.42600100000076,1.579168883058329e-08,4.528004419157398e-08,-4.958401520045405e-07,-4.1048034630773744e-07
22.431001000000762,1.578168465315251e-08,4.527012831330123e-08,-4.955279750947568e-07,-4.1074473300297277e-07
22.436001000000765,1.577168047572173e-08,4.526021243502848e-08,-4.952285809824717e-07,-4.1101423848009843e-07
22.441001000000764,1.5761676298290956e-08,4.5250296556755736e-08,-4.949438601567252e-07,-4.1127392662454053e-07
22.446001000000766,1.5751672120860176e-08,4.524038067848299e-08,-4.946641030697629e-07,-4.1152363608638887e-07
22.45100100000077,1.5741667943429392e-08,4.523046480021024e-08,-4.943785409015314e-07,-4.1179054637640136e-07
22.45600100000077,1.5731663765998612e-08,4.522054892193749e-08,-4.940913601429199e-07,-4.1204900891219894e-07
22.46100100000077,1.572165958856784e-08,4.5210633043664746e-08,-4.938071499800288e-07,-4.1230528881615433e-07
22.466001000000773,1.571165541113706e-08,4.5200717165392e-08,-4.935255910019378e-07,-4.1256337884648577e-07
22.471001000000776,1.570165123370628e-08,4.5190801287119245e-08,-4.932513007141893e-07,-4.128178081137454e-07
22.476001000000775,1.5691647056275505e-08,4.5180885408846504e-08,-4.929638645512647e-07,-4.1307215089270697e-07
22.481001000000777,1.5681642878844725e-08,4.5170969530573757e-08,-4.926870205985544e-07,-4.1331202857392913e-07
22.48600100000078,1.567163870141394e-08,4.5161053652301e-08,-4.924126120415878e-07,-4.1355982061520944e-07
22.491001000000782,1.566163452398316e-08,4.5151137774028255e-08,-4.92138653564834e-07,-4.137896582604361e-07
22.49600100000078,1.5651630346552388e-08,4.5141221895755515e-08,-4.918624313831504e-07,-4.1402590696733993e-07
22.501001000000784,1.5641626169121608e-08,4.513130601748276e-08,-4.915821642519785e-07,-4.142650339306335e-07
22.506001000000786,1.5631621991690828e-08,4.512139013921001e-08,-4.913156696688772e-07,-4.144919560563633e-07
22.511001000000785,1.5621617814260054e-08,4.511147426093727e-08,-4.910400405126866e-07,-4.147134276186171e-07
22.516001000000788,1.561161363682927e-08,4.5101558382664525e-08,-4.90761993439772e-07,-4.149378429834619e-07
22.52100100000079,1.560160945939849e-08,4.509164250439177e-08,-4.904823865907861e-07,-4.1517728324770857e-07
22.526001000000793,1.559160528196771e-08,4.508172662611902e-08,-4.902031841040534e-07,-4.153911524585696e-07
22.531001000000792,1.5581601104536937e-08,4.507181074784628e-08,-4.899292173080267e-07,-4.1561441913525485e-07
22.536001000000795,1.5571596927106157e-08,4.506189486957353e-08,-4.89674942981145e-07,-4.158386562396171e-07
22.541001000000797,1.5561592749675374e-08,4.5051978991300775e-08,-4.89420844395277e-07,-4.1605945915118916e-07
22.546001000000796,1.55515885722446e-08,4.504206311302804e-08,-4.891666828117603e-07,-4.1627002017797414e-07
22.5510010000008,1.554158439481382e-08,4.503214723475529e-08,-4.889179539190806e-07,-4.16491302551123e-07
22.5560010000008,1.553158021738304e-08,4.502223135648254e-08,-4.886561540761e-07,-4.166937230762346e-07
22.5610010000008,1.5521576039952267e-08,4.50123154782098e-08,-4.884019447469489e-07,-4.169138197613611e-07
22.566001000000803,1.5511571862521486e-08,4.5002399599937045e-08,-4.88146241154453e-07,-4.171314885446139e-07
22.571001000000805,1.5501567685090703e-08,4.49924837216643e-08,-4.879025536761621e-07,-4.173506852776169e-07
22.576001000000808,1.5491563507659923e-08,4.4982567843391543e-08,-4.876522534943766e-07,-4.1756465195925616e-07
22.581001000000807,1.548155933022915e-08,4.497265196511881e-08,-4.874089277318158e-07,-4.177682809342119e-07
22.58600100000081,1.547155515279837e-08,4.4962736086846055e-08,-4.871629049630624e-07,-4.179650929825871e-07
22.591001000000812,1.546155097536759e-08,4.49528202085733e-08,-4.869172663890737e-07,-4.181680187904989e-07
22.59600100000081,1.5451546797936816e-08,4.494290433030057e-08,-4.866588779149097e-07,-4.183618599554878e-07
22.601001000000814,1.5441542620506036e-08,4.493298845202781e-08,-4.864105097589797e-07,-4.185536312416489e-07
22.606001000000816,1.5431538443075252e-08,4.492307257375506e-08,-4.86174632718505e-07,-4.1875111627198507e-07
22.61100100000082,1.5421534265644472e-08,4.491315669548231e-08,-4.859394780689274e-07,-4.189508386990854e-07
22.616001000000818,1.54115300882137e-08,4.490324081720957e-08,-4.857112124398454e-07,-4.191490973520155e-07
22.62100100000082,1.540152591078292e-08,4.489332493893682e-08,-4.854985815863015e-07,-4.1934279762094765e-07
22.626001000000823,1.539152173335214e-08,4.488340906066407e-08,-4.852712403258469e-07,-4.1952347117258813e-07
22.631001000000822,1.5381517555921365e-08,4.487349318239133e-08,-4.850330019966903e-07,-4.197162867790598e-07
22.636001000000824,1.5371513378490582e-08,4.486357730411858e-08,-4.847814455835662e-07,-4.199014331238756e-07
22.641001000000827,1.53615092010598e-08,4.485366142584583e-08,-4.845472913722192e-07,-4.2009721400417996e-07
22.64600100000083,1.535150502362902e-08,4.484374554757308e-08,-4.843113113357095e-07,-4.202925544190034e-07
22.65100100000083,1.5341500846198248e-08,4.483382966930034e-08,-4.840801579312408e-07,-4.204972610621872e-07
22.65600100000083,1.5331496668767468e-08,4.4823913791027586e-08,-4.838533998631619e-07,-4.20687039420851e-07
22.661001000000834,1.5321492491336685e-08,4.481399791275484e-08,-4.836306537121836e-07,-4.208698281018793e-07
22.666001000000833,1.531148831390591e-08,4.48040820344821e-08,-4.834089261588194e-07,-4.210592866199807e-07
22.671001000000835,1.530148413647513e-08,4.4794166156209344e-08,-4.831879552726179e-07,-4.2123870553880316e-07
22.676001000000838,1.529147995904435e-08,4.4784250277936596e-08,-4.829701852943253e-07,-4.2141211260021834e-07
22.68100100000084,1.528147578161357e-08,4.477433439966385e-08,-4.827555458406809e-07,-4.216012130335827e-07
22.68600100000084,1.5271471604182797e-08,4.47644185213911e-08,-4.825399491916133e-07,-4.217711313316019e-07
22.691001000000842,1.5261467426752014e-08,4.4754502643118354e-08,-4.823307440104941e-07,-4.21953477326649e-07
22.696001000000845,1.5251463249321234e-08,4.474458676484561e-08,-4.821242823369444e-07,-4.221198567669305e-07
22.701001000000844,1.524145907189046e-08,4.473467088657286e-08,-4.819201038857798e-07,-4.22281184152707e-07
22.706001000000846,1.523145489445968e-08,4.472475500830011e-08,-4.816980532627467e-07,-4.2245787722404123e-07
22.71100100000085,1.52214507170289e-08,4.4714839130027365e-08,-4.814807031567345e-07,-4.226281106029211e-07
22.71600100000085,1.521144653959812e-08,4.470492325175462e-08,-4.812603212851286e-07,-4.227944230138941e-07
22.72100100000085,1.5201442362167343e-08,4.469500737348187e-08,-4.810632351074284e-07,-4.229664316873392e-07
22.726001000000853,1.5191438184736563e-08,4.468509149520912e-08,-4.808601385777628e-07,-4.231382416614645e-07
22.731001000000855,1.5181434007305783e-08,4.4675175616936375e-08,-4.806576054565751e-07,-4.233115348315072e-07
22.736001000000854,1.517142982987501e-08,4.466525973866363e-08,-4.804426243440463e-07,-4.234828700100282e-07
22.741001000000857,1.516142565244423e-08,4.465534386039088e-08,-4.802321283613957e-07,-4.2363911172596373e-07
22.74600100000086,1.515142147501345e-08,4.464542798211813e-08,-4.800196241877953e-07,-4.238001194700747e-07
22.751001000000862,1.5141417297582666e-08,4.4635512103845386e-08,-4.798216270059672e-07,-4.2395150354248017e-07
22.75600100000086,1.5131413120151892e-08,4.462559622557264e-08,-4.796134462380953e-07,-4.241127145501039e-07
22.761001000000864,1.5121408942721112e-08,4.461568034729989e-08,-4.794100639554004e-07,-4.2426687700477e-07
22.766001000000866,1.5111404765290332e-08,4.4605764469027144e-08,-4.792117958350001e-07,-4.244298147859844e-07
22.771001000000865,1.510140058785956e-08,4.4595848590754396e-08,-4.790191018597221e-07,-4.245821981490466e-07
22.776001000000868,1.509139641042878e-08,4.458593271248165e-08,-4.788286613703889e-07,-4.247301897372961e-07
22.78100100000087,1.5081392232997995e-08,4.45760168342089e-08,-4.78639595186646e-07,-4.248852699237544e-07
22.78600100000087,1.5071388055567222e-08,4.4566100955936154e-08,-4.784360843251628e-07,-4.250427280718641e-07
22.791001000000872,1.5061383878136442e-08,4.455618507766341e-08,-4.782407168627478e-07,-4.2519849288681025e-07
22.796001000000874,1.5051379700705662e-08,4.454626919939066e-08,-4.780512244283901e-07,-4.253613488117635e-07
22.801001000000877,1.504137552327488e-08,4.453635332111791e-08,-4.778590479161918e-07,-4.255180217426044e-07
22.806001000000876,1.5031371345844108e-08,4.4526437442845165e-08,-4.77672194817714e-07,-4.2567788335637845e-07
22.81100100000088,1.5021367168413325e-08,4.451652156457242e-08,-4.77487354058777e-07,-4.2582982216602967e-07
22.81600100000088,1.5011362990982545e-08,4.450660568629967e-08,-4.77304147424967e-07,-4.259782525092685e-07
22.82100100000088,1.500135881355177e-08,4.449668980802692e-08,-4.771143284021623e-07,-4.261263691360067e-07
22.826001000000883,1.499135463612099e-08,4.4486773929754175e-08,-4.769325815266647e-07,-4.262746139066054e-07
22.831001000000885,1.498135045869021e-08,4.447685805148143e-08,-4.7674718255382516e-07,-4.264287287054089e-07
22.836001000000888,1.497134628125943e-08,4.4466942173208674e-08,-4.7656180452923524e-07,-4.2658375479871693e-07
22.841001000000887,1.4961342103828654e-08,4.445702629493593e-08,-4.763717326386355e-07,-4.267168182300841e-07
22.84600100000089,1.4951337926397874e-08,4.4447110416663186e-08,-4.7618508130210465e-07,-4.2686045720875224e-07
22.851001000000892,1.4941333748967094e-08,4.443719453839043e-08,-4.759963139578738e-07,-4.270028388193229e-07
22.85600100000089,1.493132957153632e-08,4.442727866011769e-08,-4.758085065865211e-07,-4.2713912028872233e-07
22.861001000000893,1.492132539410554e-08,4.4417362781844944e-08,-4.7563255377994283e-07,-4.272689308130041e-07
22.866001000000896,1.491132121667476e-08,4.440744690357219e-08,-4.7545078665621075e-07,-4.273999927515955e-07
22.8710010000009,1.4901317039243977e-08,4.439753102529944e-08,-4.7527402197809353e-07,-4.275402184480471e-07
22.876001000000898,1.4891312861813203e-08,4.43876151470267e-08,-4.7511270454805767e-07,-4.276856061754576e-07
22.8810010000009,1.4881308684382423e-08,4.4377699268753954e-08,-4.7494525605835903e-07,-4.278343173307183e-07
22.886001000000903,1.4871304506951643e-08,4.43677833904812e-08,-4.7477030565843455e-07,-4.279883150070101e-07
22.8910010000009,1.486130032952087e-08,4.435786751220846e-08,-4.7460841959029876e-07,-4.281377513194013e-07
22.896001000000904,1.485129615209009e-08,4.434795163393571e-08,-4.7443852868884876e-07,-4.2827857730357607e-07
22.901001000000907,1.4841291974659306e-08,4.433803575566296e-08,-4.742841735971251e-07,-4.2840621263995804e-07
