time_from_pulse_us,comsol_current_drop_uA,amgx_current_drop_uA,amgx_minus_comsol_uA
9.500000000000000000e+00,3.373232465181572287e-04,-1.064374503507520497e+00,-1.064711826754038748e+00
9.550000000000000711e+00,3.514844193081480966e-04,-1.064740569904192746e+00,-1.065092054323500959e+00
9.600000000000001421e+00,3.656455920981389104e-04,-1.065106636300864995e+00,-1.065472281892963169e+00
9.650000000000000355e+00,3.798067648881292904e-04,-1.065472702697537466e+00,-1.065852509462425601e+00
9.700000000000001066e+00,3.939679376781201584e-04,-1.065838769094209715e+00,-1.066232737031887812e+00
9.750000000000000000e+00,4.081291104681104842e-04,-1.066204835490881964e+00,-1.066612964601350022e+00
9.800000000000000711e+00,4.222902832581014064e-04,-1.066570901887554434e+00,-1.066993192170812454e+00
9.850000000000001421e+00,4.364514560480922201e-04,-1.066936968284226683e+00,-1.067373419740274665e+00
9.900000000000000355e+00,4.506126288380826002e-04,-1.067303034680898932e+00,-1.067753647309737097e+00
9.950000000000001066e+00,4.663844094680888561e-04,-1.067669101077571403e+00,-1.068135485487039515e+00
1.000000000000000000e+01,4.875640414815430907e-04,-1.068035167474243652e+00,-1.068522731515725299e+00
1.005000000000000071e+01,5.087436734949981384e-04,-1.068350861574465682e+00,-1.068859605247960642e+00
1.010000000000000142e+01,5.299233055084530235e-04,-1.068665527668613446e+00,-1.069195450974121941e+00
1.015000000000000036e+01,5.511029375219072581e-04,-1.068980193762760988e+00,-1.069531296700282796e+00
1.020000000000000107e+01,5.722825695353623600e-04,-1.069294859856908531e+00,-1.069867142426443873e+00
1.025000000000000000e+01,5.934622015488165946e-04,-1.069609525951056295e+00,-1.070202988152605172e+00
1.030000000000000071e+01,6.146418335622714797e-04,-1.069924192045203837e+00,-1.070538833878766027e+00
1.035000000000000142e+01,6.358214655757264732e-04,-1.070238858139351379e+00,-1.070874679604927104e+00
1.040000000000000036e+01,6.570010975891807077e-04,-1.070553524233499143e+00,-1.071210525331088403e+00
1.045000000000000107e+01,6.781807296026357013e-04,-1.070868190327646685e+00,-1.071546371057249258e+00
1.050000000000000000e+01,6.993603616160899358e-04,-1.071182856421794227e+00,-1.071882216783410335e+00
1.055000000000000071e+01,7.205399936295450378e-04,-1.071497522515941991e+00,-1.072218062509571634e+00
1.060000000000000142e+01,7.417196256429999229e-04,-1.071812188610089533e+00,-1.072553908235732489e+00
1.065000000000000036e+01,7.628992576564541574e-04,-1.071879177350575141e+00,-1.072642076608231632e+00
1.070000000000000107e+01,7.840788896699091510e-04,-1.071677848957411694e+00,-1.072461927847081498e+00
