time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0022001000000025E-02,44,1,  1.6843258736921338E-01,  1.4836409549798959E-04,  1.4834778889233311E-04,  1.4898396606190994E-02,  3.2787000439760794E-10, -2.4156363354605296E-13,  1.0000000000000001E-01,  2.5000000000000000E-01,  3.2808741166779939E-10
  2.0022001000000025E-02,44,2,  1.6843609539507606E-01,  1.4836409549798959E-04,  1.4823786938518823E-04,  1.4921456303703673E-02,  3.2789103302041835E-10, -1.9637864738104121E-13,  3.2500000000000001E-01,  3.2500000000000001E-01,  3.2802358860740053E-10
  2.0023001000000026E-02,45,1,  1.6843608277197608E-01,  1.4823786938518823E-04,  1.4822437428114294E-04,  1.4913815226437629E-02,  3.2766345740316691E-10, -3.6013120423362416E-13,  3.2500000000000001E-01,  5.0000000000000000E-01,  3.2790654596602461E-10
  2.0023001000000026E-02,45,2,  1.6843926131463688E-01,  1.4823786938518823E-04,  1.4812481360094228E-04,  1.4934728080484669E-02,  3.2768227746310895E-10, -2.2426850291566197E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2776077143912943E-10
  2.0024001000000027E-02,46,1,  1.6843923491609383E-01,  1.4812481360094228E-04,  1.4811319383085413E-04,  1.4927781989204317E-02,  3.2747848887639935E-10, -2.8228256273007591E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2761963015776439E-10
  2.0024001000000027E-02,46,2,  1.6844223560092553E-01,  1.4812481360094228E-04,  1.4801923456803396E-04,  1.4947541201292325E-02,  3.2749605081468842E-10, -1.2357934307597663E-13,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2753930358476500E-10
  2.0025001000000028E-02,47,1,  1.6844222035068032E-01,  1.4801923456803396E-04,  1.4800808403378897E-04,  1.4941113779532417E-02,  3.2730590940602079E-10, -2.3339417874420807E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2742260649539290E-10
  2.0025001000000028E-02,47,2,  1.6844513383733364E-01,  1.4801923456803396E-04,  1.4791688366010952E-04,  1.4960314300414224E-02,  3.2732276760279532E-10, -9.9838892597572692E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2735771121520445E-10
  2.0026001000000029E-02,48,1,  1.6844512125630187E-01,  1.4791688366010952E-04,  1.4790600065279772E-04,  1.4954095497694650E-02,  3.2713856005048021E-10, -2.1915116472423797E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2724813563284233E-10
  2.0026001000000029E-02,48,2,  1.6844798344667511E-01,  1.4791688366010952E-04,  1.4781643340183820E-04,  1.4972972875707632E-02,  3.2715493525144648E-10, -9.3200381395850829E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2718755538493501E-10
  2.0027001000000030E-02,49,1,  1.6844797159533192E-01,  1.4781643340183820E-04,  1.4780573269867171E-04,  1.4966870504502489E-02,  3.2697425460858505E-10, -2.1330077634996033E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2708090499676001E-10
  2.0027001000000030E-02,49,2,  1.6845079713452987E-01,  1.4781643340183820E-04,  1.4771733906507887E-04,  1.4985520670752775E-02,  3.2699023897358261E-10, -9.0666023177400198E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2702197208169468E-10
