time_s,tes_temperature_K,tes_current_A,tes_resistance_ohm,tes_power_W
  2.5911000999999954E-02,  1.6859104487678100E-01,  1.4280597502064145E-04,  1.5626493505475451E-02,  3.1867895340586732E-10
  2.6011000999999954E-02,  1.6859103237942255E-01,  1.4280642884339980E-04,  1.5626431455250833E-02,  3.1867966770004246E-10
  2.6111000999999953E-02,  1.6859102364638165E-01,  1.4280686247458783E-04,  1.5626372180885709E-02,  3.1868038810561656E-10
  2.6211000999999953E-02,  1.6859101313318678E-01,  1.4280716563964455E-04,  1.5626330840758491E-02,  3.1868100329513662E-10
  2.6311000999999952E-02,  1.6859099327543994E-01,  1.4280753032607196E-04,  1.5626280923538120E-02,  3.1868161570200382E-10
  2.6411000999999951E-02,  1.6859097727863834E-01,  1.4280821889881224E-04,  1.5626186495480095E-02,  3.1868249560228967E-10
  2.6511000999999951E-02,  1.6859097116044919E-01,  1.4280877409199953E-04,  1.5626110699016614E-02,  3.1868340158536152E-10
  2.6611000999999950E-02,  1.6859096495093462E-01,  1.4280898680195370E-04,  1.5626081910403468E-02,  3.1868403568589466E-10
  2.6711000999999950E-02,  1.6859095855860343E-01,  1.4280920224395491E-04,  1.5626052450997928E-02,  3.1868453310057294E-10
  2.6811000999999949E-02,  1.6859095351663050E-01,  1.4280942402453974E-04,  1.5626022121914197E-02,  3.1868496744772046E-10
  2.6911000999999948E-02,  1.6859094529788626E-01,  1.4280959902033519E-04,  1.5625998235443909E-02,  3.1868533155493080E-10
  2.7011000999999948E-02,  1.6859093671266434E-01,  1.4280988403940663E-04,  1.5625959170817633E-02,  3.1868575128641025E-10
  2.7111000999999947E-02,  1.6859092808639414E-01,  1.4281018189700505E-04,  1.5625918434685457E-02,  3.1868621043283429E-10
  2.7211000999999947E-02,  1.6859091450308930E-01,  1.4281048119349138E-04,  1.5625877511808418E-02,  3.1868669059127072E-10
  2.7311000999999946E-02,  1.6859090825424522E-01,  1.4281095226499326E-04,  1.5625812956446057E-02,  3.1868732358441406E-10
  2.7411000999999945E-02,  1.6859089679610492E-01,  1.4281116939746617E-04,  1.5625783487787759E-02,  3.1868782411346431E-10
  2.7511000999999945E-02,  1.6859088993155347E-01,  1.4281156672395302E-04,  1.5625729008483337E-02,  3.1868840547112774E-10
  2.7611000999999944E-02,  1.6859087712569371E-01,  1.4281180509939713E-04,  1.5625696553859973E-02,  3.1868889713405547E-10
