time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0026001000000029E-02,48,1,  1.6845325127957758E-01,  1.4763016675352258E-04,  1.4762004466526801E-04,  1.4990554517909843E-02,  3.2666933090427362E-10, -2.0350397744342121E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2677108289299533E-10
  2.0026001000000029E-02,48,2,  1.6845591275544172E-01,  1.4763016675352258E-04,  1.4753682969705634E-04,  1.5008146877783929E-02,  3.2668407579058734E-10, -8.7007102407991417E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2671452827643014E-10
  2.0027001000000030E-02,49,1,  1.6845590171797595E-01,  1.4753682969705634E-04,  1.4752687649085536E-04,  1.5002470456690842E-02,  3.2651645676956195E-10, -1.9807150686819517E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2661549252299602E-10
  2.0027001000000030E-02,49,2,  1.6845853031932240E-01,  1.4753682969705634E-04,  1.4744471254551152E-04,  1.5019858113616183E-02,  3.2653086312764720E-10, -8.4629395348819831E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2656048341601928E-10
  2.0028001000000031E-02,50,1,  1.6845851952314125E-01,  1.4744471254551152E-04,  1.4743488280203996E-04,  1.5014254570195354E-02,  3.2636552223181206E-10, -1.9496118420721823E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2646300282391567E-10
  2.0028001000000031E-02,50,2,  1.6846112124114151E-01,  1.4744471254551152E-04,  1.4735358185016521E-04,  1.5031476741361835E-02,  3.2637962820412179E-10, -8.3374619793880443E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2640880932104962E-10
  2.0029001000000032E-02,51,1,  1.6846111057279650E-01,  1.4735358185016521E-04,  1.4734385347321067E-04,  1.5025931372790888E-02,  3.2621614292388846E-10, -1.9266639716115750E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2631247612246904E-10
  2.0029001000000032E-02,51,2,  1.6846368783214369E-01,  1.4735358185016521E-04,  1.4726333909960288E-04,  1.5043003756998477E-02,  3.2622996623242210E-10, -8.2509890046942173E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2625884469393851E-10
  2.0030001000000033E-02,52,1,  1.6846367731242412E-01,  1.4726333909960288E-04,  1.4725370066877259E-04,  1.5037510840368182E-02,  3.2606815743202659E-10, -1.9068726191192013E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.2616350106298253E-10
  2.0030001000000033E-02,52,2,  1.6846623106162228E-01,  1.4726333909960288E-04,  1.4717394264375500E-04,  1.5054439395289929E-02,  3.2608170742325835E-10, -8.1793639724175452E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.2611033519716183E-10
