time_s,time_step,nonlinear_iter,tes_temperature_K,previous_current_A,raw_current_A,tes_resistance_ohm,raw_power_W,residual_W,omega,omega_cap,relaxed_power_W
  2.0024001000000027E-02,46,2,  1.6767520790302973E-01,  1.7594631222424712E-04,  1.7583932404470476E-04,  1.1965711323475597E-02,  3.6997342693352312E-10, -9.9246926341857245E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.7000816335774280E-10
  2.0025001000000028E-02,47,1,  1.6767519549304738E-01,  1.7583932404470476E-04,  1.7582911376990467E-04,  1.1959862605173108E-02,  3.6974964421775371E-10, -2.5851913998908612E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6987890378774825E-10
  2.0025001000000028E-02,47,2,  1.6767798160323238E-01,  1.7583932404470476E-04,  1.7573567357840903E-04,  1.1974835449904853E-02,  3.6981916613745810E-10, -5.9737650290152747E-14,  6.5000000000000002E-01,  6.5000000000000002E-01,  3.6984007431505967E-10
  2.0026001000000029E-02,48,1,  1.6767797352939964E-01,  1.7573567357840903E-04,  1.7572564540371677E-04,  1.1969188245927659E-02,  3.6960257779518933E-10, -2.3749651987034178E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6972132605512450E-10
  2.0026001000000029E-02,48,2,  1.6768071350809255E-01,  1.7573567357840903E-04,  1.7563377141669790E-04,  1.1983923542074656E-02,  3.6967074588347091E-10, -5.0580171653587995E-14,  6.3530162593090500E-01,  6.5000000000000002E-01,  3.6968919238983310E-10
  2.0027001000000030E-02,49,1,  1.6768070663329815E-01,  1.7563377141669790E-04,  1.7562387291444989E-04,  1.1978375219159676E-02,  3.6945794762940749E-10, -2.3124476042561485E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6957357000962029E-10
  2.0027001000000030E-02,49,2,  1.6768341548930008E-01,  1.7563377141669790E-04,  1.7553306110767525E-04,  1.1992953265879069E-02,  3.6952514354819442E-10, -4.8426461425875283E-14,  6.3244424023971546E-01,  6.5000000000000002E-01,  3.6954294297301633E-10
  2.0028001000000031E-02,50,1,  1.6768340887881006E-01,  1.7553306110767525E-04,  1.7552326846905102E-04,  1.1987468788485903E-02,  3.6931494648916136E-10, -2.2799648385497151E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6942894473108885E-10
  2.0028001000000031E-02,50,2,  1.6768609270895779E-01,  1.7553306110767525E-04,  1.7543331389926095E-04,  1.2001922095967690E-02,  3.6938132756283909E-10, -4.7617168249754784E-14,  6.3199176438270521E-01,  6.5000000000000002E-01,  3.6939885107291176E-10
  2.0029001000000032E-02,51,1,  1.6768608616564645E-01,  1.7543331389926095E-04,  1.7542361110119628E-04,  1.1996488089094981E-02,  3.6917324639018311E-10, -2.2560468272864456E-13,  5.0000000000000000E-01,  5.0000000000000000E-01,  3.6928604873154744E-10
  2.0029001000000032E-02,51,2,  1.6768874728701263E-01,  1.7543331389926095E-04,  1.7533443564042028E-04,  1.2010828881925700E-02,  3.6923887512371242E-10, -4.7173607835015330E-14,  6.3219000071354625E-01,  6.5000000000000002E-01,  3.6925622604837658E-10
