case,interface,constraint_row_id,master_side,slave_side,master_boundary,slave_boundary,associated_primal_dofs,associated_primal_nodes,multiplier_value,multiplier_units,slave_reaction_W,master_reaction_W,reaction_balance_W,sign_convention
historical,TES_to_membrane,5542,Membrane_SiNx,TES,23,24,55587;55593;55595;55663;55667;71440;72693;72701;72703;72705;73941;74013;74022;74024,135252;135241;135232;133874;133473;132352;133936;134275;133686;133156;134930;135681;135435;135277,-0.019245726136319342,W/m^2 (Galerkin area-weighted thermal constraint),-1.335161809379585e-12,1.3351618093795847e-12,-2.0194839173657902e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5543,Membrane_SiNx,TES,23,24,55527;55587;55589;55593;55663;72701;72703;72705;74013;74022;74024;74025;75357,135270;135252;134193;135241;133874;134275;133686;133156;135681;135435;135277;134207;135991,0.1296395897644872,W/m^2 (Galerkin area-weighted thermal constraint),6.30211522793741e-12,-6.302115227937413e-12,-2.4233807008389483e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5544,Membrane_SiNx,TES,23,24,55525;55527;55587;55589;55591;72703;72704;72705;72706;72707;74022;74023;74024;74025;75357,135279;135270;135252;134193;133856;133686;134201;133156;132785;131503;135435;135693;135277;134207;135991,0.2003642190990817,W/m^2 (Galerkin area-weighted thermal constraint),9.822073679362323e-12,-9.822073679362323e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5545,Membrane_SiNx,TES,23,24,55461;55463;55525;55527;55529;55591;71442;72700;72702;72704;72705;72706;72707;74021;74023;74024;74025;75357,135299;133926;135279;135270;133132;133856;132597;135307;134625;134201;133156;132785;131503;135922;135693;135277;134207;135991,0.02762008756575684,W/m^2 (Galerkin area-weighted thermal constraint),2.4083531084311956e-12,-2.408353108431197e-12,-1.2116903504194741e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5546,Membrane_SiNx,TES,23,24,55405;55461;55463;55465;55525;71433;71439;71442;72699;72700;72702;72704;74021;74023;74025,135315;135299;133926;133664;135279;133762;133950;132597;135915;135307;134625;134201;135922;135693;134207,0.016935018604519618,W/m^2 (Galerkin area-weighted thermal constraint),1.0747804362157412e-12,-1.0747804362157416e-12,-4.0389678347315804e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5547,Membrane_SiNx,TES,23,24,55353;55405;55407;55461;55465;71415;71433;71439;71442;72681;72682;72699;72700;72702;74001;74021,135331;135315;134118;135299;133664;133496;133762;133950;132597;134618;134572;135915;135307;134625;136130;135922,0.03864647324313274,W/m^2 (Galerkin area-weighted thermal constraint),2.3345905040840475e-12,-2.3345905040840455e-12,2.0194839173657902e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5548,Membrane_SiNx,TES,23,24,55351;55353;55405;55407;55409;71415;71416;71433;71962;72681;72682;72699;72700;73249;74001,135349;135331;135315;134118;133539;133496;133420;133762;134394;134618;134572;135915;135307;135675;136130,0.0075181205920966335,W/m^2 (Galerkin area-weighted thermal constraint),4.711953734741406e-13,-4.711953725236437e-13,9.504968638701143e-22,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5549,Membrane_SiNx,TES,23,24,55303;55351;55353;55355;55409;71415;71416;71962;71963;72681;72682;73249;73252;73254;74001;74596,135359;135349;135331;134121;133539;133496;133420;134394;133141;134618;134572;135675;135667;134361;136130;135997,0.011052999825683396,W/m^2 (Galerkin area-weighted thermal constraint),7.263248495307009e-13,-7.263248495307011e-13,-2.0194839173657902e-28,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5550,Membrane_SiNx,TES,23,24,55269;55303;55313;55351;55355;71962;71963;73249;73252;73254;73256;74596;74598;75912,135382;135359;133999;135349;134121;134394;133141;135675;135667;134361;132997;135997;134799;136158,0.07083265733091354,W/m^2 (Galerkin area-weighted thermal constraint),3.892723204258183e-12,-3.892723204258183e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5551,Membrane_SiNx,TES,23,24,55263;55269;55303;55305;55313;73252;73253;73254;73255;73256;74595;74596;74597;74598;75911;75912,135392;135382;135359;134351;133999;135667;133547;134361;133768;132997;135120;135997;135157;134799;136225;136158,0.2612990575631075,W/m^2 (Galerkin area-weighted thermal constraint),1.309506867119568e-11,-1.309506867119567e-11,9.693522803355793e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5552,Membrane_SiNx,TES,23,24,55261;55263;55269;55305;55307;73250;73251;73253;73255;74594;74595;74596;74597;74598;75911;75912,135410;135392;135382;134351;133952;135206;133696;133547;133768;135969;135120;135997;135157;134799;136225;136158,0.0987285294296616,W/m^2 (Galerkin area-weighted thermal constraint),5.081793845562582e-12,-5.081793845562583e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5553,Membrane_SiNx,TES,23,24,55225;55261;55263;55265;55307;73250;73251;73253;74592;74594;74595;74597;75911,135423;135410;135392;134243;133952;135206;133696;133547;136241;135969;135120;135157;136225,0.1457165608767718,W/m^2 (Galerkin area-weighted thermal constraint),8.241174086814952e-12,-8.241174086814954e-12,-1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5554,Membrane_SiNx,TES,23,24,55199;55225;55227;55261;55265;71958;71959;73236;73248;73250;73251;74592;74594;74595,135444;135423;134072;135410;134243;134458;133525;135003;135861;135206;133696;136241;135969;135120,0.4722486561158387,W/m^2 (Galerkin area-weighted thermal constraint),2.4044101351314897e-11,-2.4044101351314893e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5555,Membrane_SiNx,TES,23,24,55179;55181;55199;55201;55225;55227;71952;71958;71959;73212;73236;73237;73248;73250;74574;74575;74592;74594,135459;134115;135444;133446;135423;134072;133315;134458;133525;132991;135003;134650;135861;135206;136204;136089;136241;135969,-0.11079486993174487,W/m^2 (Galerkin area-weighted thermal constraint),-9.012519572411669e-12,9.012519572411664e-12,-4.8467614016778965e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5556,Membrane_SiNx,TES,23,24,55167;55179;55181;55183;55199;71952;71958;73212;73236;73237;73248;74574;74575;74576,135462;135459;134115;133961;135444;133315;134458;132991;135003;134650;135861;136204;136089;136058,0.4089526036547056,W/m^2 (Galerkin area-weighted thermal constraint),2.278970565764203e-11,-2.2789705657642027e-11,3.2311742677852644e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5557,Membrane_SiNx,TES,23,24,55155;55167;55169;55179;55183;73212;73236;73237;74538;74539;74568;74574;74575;74576;75869,135483;135462;133477;135459;133961;132991;135003;134650;134716;133308;135691;136204;136089;136058;133794,0.040197825350775956,W/m^2 (Galerkin area-weighted thermal constraint),3.00774209843251e-12,-3.00774209843251e-12,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5558,Membrane_SiNx,TES,23,24,55147;55155;55157;55167;55169;73237;74538;74539;74568;74575;74576;75868;75869;75918,135496;135483;134216;135462;133477;134650;134716;133308;135691;136089;136058;134452;133794;136169,0.17954275845715995,W/m^2 (Galerkin area-weighted thermal constraint),1.2110126611410042e-11,-1.211012661141004e-11,1.6155871338926322e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5559,Membrane_SiNx,TES,23,24,55145;55147;55149;55155;55157;74538;74568;74576;75867;75868;75869;75918;77253;77254;77255;77256,135510;135496;134016;135483;134216;134716;135691;136058;135630;134452;133794;136169;135962;134693;134099;132983,0.5213664256422094,W/m^2 (Galerkin area-weighted thermal constraint),2.9397403442991966e-11,-2.939740344299196e-11,6.462348535570529e-27,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_membrane,5560,Membrane_SiNx,TES,23,24,55145;55147;55149;55151;74568;75867;75868;75869;75918;77253;77254;77255;77256;78734,135510;135496;134016;133786;135691;135630;134452;133794;136169;135962;134693;134099;132983;133242,0.0037938984967667037,W/m^2 (Galerkin area-weighted thermal constraint),1.6680749168245137e-13,-1.6680749168245137e-13,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1672,Stycast,TES,26,25,55135;55137;55139;55141;55143;58656;58740;58742;58744;58824;58826;58828;58904;58906;58972,27697;26673;25606;25557;25516;28526;28000;26569;25456;28421;26604;25453;26651;25444;25442,-1.7497556735199716e-08,W/m^2 (Galerkin area-weighted thermal constraint),1.1971706661821259e-18,-1.197170666182126e-18,-1.925929944387236e-34,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1673,Stycast,TES,26,25,55126;55128;55135;55141;55143;58656;58658;58660;58740;58742;58744;58826;58828;58906,26499;25662;27697;25557;25516;28526;26851;25465;28000;26569;25456;26604;25453;25444,9.27025407971785e-08,W/m^2 (Galerkin area-weighted thermal constraint),-5.206519792698779e-18,5.206519792698779e-18,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1674,Stycast,TES,26,25,55120;55122;55137;55139;55143;58824;58826;58828;58902;58904;58906;58970;58972;59040,27613;25743;26673;25606;25516;28421;26604;25453;28519;26651;25444;26950;25442;25434,1.8548269700310375e-07,W/m^2 (Galerkin area-weighted thermal constraint),-1.0891919445908796e-17,1.08919194459088e-17,4.622231866529366e-33,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1675,Stycast,TES,26,25,55089;55091;55113;55126;55128;55141;58568;58570;58572;58656;58658;58660;58742;58744;58828,27156;25810;28185;26499;25662;25557;28796;27236;25468;28526;26851;25465;26569;25456;25453,-1.6382188161957478e-07,W/m^2 (Galerkin area-weighted thermal constraint),1.1402038296609628e-17,-1.1402038296609634e-17,-6.162975822039155e-33,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1676,Stycast,TES,26,25,55081;55083;55120;55122;55139;58902;58904;58906;58968;58970;58972;59036;59038;59040;59106,27342;25906;27613;25743;25606;28519;26651;25444;29513;26950;25442;28219;26214;25434;25419,2.3195875086178076e-07,W/m^2 (Galerkin area-weighted thermal constraint),-1.4969415337216217e-17,1.496941533721622e-17,3.0814879110195774e-33,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1677,Stycast,TES,26,25,55016;55018;55089;55091;55128;58478;58480;58482;58568;58570;58572;58658;58660;58744,28050;25977;27156;25810;25662;29388;27193;25476;28796;27236;25468;26851;25465;25456,4.436798682821819e-07,W/m^2 (Galerkin area-weighted thermal constraint),-2.5666690968074006e-17,2.5666690968074006e-17,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1678,Stycast,TES,26,25,55004;55006;55008;55081;55083;55122;58968;58970;58972;59032;59034;59036;59038;59040;59102;59104;59106;59164,28387;27800;26110;27342;25906;25743;29513;26950;25442;29814;28823;28219;26214;25434;27733;26606;25419;25410,2.1197358887699976e-07,W/m^2 (Galerkin area-weighted thermal constraint),-1.594482266095707e-17,1.594482266095707e-17,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1679,Stycast,TES,26,25,54901;54903;55016;55018;55091;58380;58382;58384;58478;58480;58482;58570;58572;58660,27567;26320;28050;25977;25810;29298;27694;25490;29388;27193;25476;27236;25468;25465,2.1344180987455618e-08,W/m^2 (Galerkin area-weighted thermal constraint),-1.1247593242689272e-18,1.1247593242689277e-18,5.7777898331617076e-34,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1680,Stycast,TES,26,25,54883;54885;55006;55008;55083;59034;59036;59038;59040;59102;59104;59106;59162;59164,27899;26738;27800;26110;25906;28823;28219;26214;25434;27733;26606;25419;26533;25410,1.3962444867488718e-07,W/m^2 (Galerkin area-weighted thermal constraint),-6.0037623617128314e-18,6.003762361712831e-18,-7.703719777548943e-34,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1681,Stycast,TES,26,25,54721;54723;54901;54903;55018;58280;58282;58284;58380;58382;58384;58480;58482;58572,28260;26989;27567;26320;25977;30144;28829;26772;29298;27694;25490;27193;25476;25468,1.497249077284093e-07,W/m^2 (Galerkin area-weighted thermal constraint),-6.858811493479569e-18,6.858811493479569e-18,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1682,Stycast,TES,26,25,55113;55126;55128;55135;55141;58568;58656;58658;58660;58740;58742;58744;58828,28185;26499;25662;27697;25557;28796;28526;26851;25465;28000;26569;25456;25453,-1.6701930133505982e-07,W/m^2 (Galerkin area-weighted thermal constraint),1.0252299467061614e-17,-1.0252299467061618e-17,-4.622231866529366e-33,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1683,Stycast,TES,26,25,55116;55120;55135;55137;55139;55143;58656;58738;58740;58742;58822;58824;58826;58828;58902;58904;58906;58970;58972,28559;27613;27697;26673;25606;25516;28526;29909;28000;26569;29092;28421;26604;25453;28519;26651;25444;26950;25442,-2.2360081478460165e-08,W/m^2 (Galerkin area-weighted thermal constraint),2.2147862918402877e-18,-2.2147862918402874e-18,3.851859888774472e-34,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1684,Stycast,TES,26,25,54693;54695;54883;54885;55008;59034;59100;59102;59104;59160;59162;59164;59216,28708;27478;27899;26738;26110;28823;29812;27733;26606;28689;26533;25410;26982,1.3724365373799497e-07,W/m^2 (Galerkin area-weighted thermal constraint),-6.514438736664606e-18,6.514438736664606e-18,0.0,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1685,Stycast,TES,26,25,54477;54479;54715;54721;54723;54903;58166;58168;58170;58280;58282;58284;58380;58382;58384;58480;58482,29242;27932;29303;28260;26989;26320;30665;29696;27270;30144;28829;26772;29298;27694;25490;27193;25476,1.4682077020478774e-07,W/m^2 (Galerkin area-weighted thermal constraint),-1.2635738216834024e-17,1.2635738216834026e-17,1.5407439555097887e-33,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1686,Stycast,TES,26,25,55016;55063;55089;55091;55113;55128;58478;58480;58566;58568;58570;58572;58656;58658;58660;58742;58744,28050;29424;27156;25810;28185;25662;29388;27193;30276;28796;27236;25468;28526;26851;25465;26569;25456,-2.461152361728157e-07,W/m^2 (Galerkin area-weighted thermal constraint),2.4043301725626475e-17,-2.4043301766614744e-17,-4.0988269699983e-26,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
historical,TES_to_Stycast,1687,Stycast,TES,26,25,55004;55077;55081;55083;55120;55122;58902;58904;58968;58970;58972;59032;59036;59038;59040;59104;59106,28387;29058;27342;25906;27613;25743;28519;26651;29513;26950;25442;29814;28219;26214;25434;26606;25419,-3.5078430881231e-08,W/m^2 (Galerkin area-weighted thermal constraint),3.386079559040051e-18,-3.3860795590400515e-18,-3.851859888774472e-34,B=slave-master; C lambda is primal reaction; source_to_target=slave reaction
