time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
9.3,0.00026159337741811663,0.8377895439353539,0.8453371739927518,0.8375279505579357,0.8450755806153336
9.35,0.0002751571834983916,0.8434572344406475,0.8510360891029636,0.8431820772571491,0.8507609319194652
9.4,0.00028921281160382945,0.8491068418607325,0.856716802311497,0.8488176290491286,0.8564275894998932
9.450000000000001,0.0003037222732826428,0.8546878712084782,0.862328542774832,0.8543841489351955,0.8620248205015493
9.5,0.0003186475800830441,0.8601498274967542,0.8678205396494475,0.8598311799166711,0.8675018920693645
9.55,0.00033395074355324747,0.8654422157384306,0.8731420220918241,0.8651082649948774,0.8728080713482709
9.600000000000001,0.0003495937752414653,0.870514540946377,0.8782422192584413,0.8701649471711356,0.8778926254831998
9.65,0.00036553868669591015,0.8753163081334628,0.8830703603057782,0.874950769446767,0.8827048216190824
9.700000000000001,0.0003817474894647961,0.8797970223125583,0.8875756743903155,0.8794152748230935,0.8871939269008506
9.75,0.00039818219509633515,0.8839061884965325,0.8917073906685321,0.8835080063014361,0.8913092084734358
9.8,0.0004148048151387413,0.8875933116982556,0.8954147382969084,0.8871785068831168,0.8949999334817696
9.850000000000001,0.00043157736114022704,0.8908078969305971,0.8986469464319237,0.890376319569457,0.8982153690707835
9.9,0.0004484618446490048,0.8934994492064267,0.9013532442300577,0.8930509873617777,0.9009047823854087
9.950000000000001,0.00046542812135135257,0.895617473538614,0.9034828608477904,0.8951520454172627,0.9030174327264391
10.0,0.00048265312185721566,0.897111474940029,0.9049850254416014,0.8966288218181717,0.9045023723197442
10.25,0.000574423932449738,0.9026564772213704,0.9105602796217371,0.9020820532889207,0.9099858556892874
10.5,0.0006769578208522541,0.9077847158873423,0.9157165017914448,0.90710775806649,0.9150395439705925
10.75,0.0007921003293892899,0.9125168751083035,0.9204744884484758,0.9117247747789142,0.9196823881190865
11.0,0.0009220708380308097,0.916873507513406,0.9248549038266813,0.9159514366753752,0.9239328329886505
11.25,0.0010719213341765835,0.9208751657318017,0.9288784121599123,0.9198032443976252,0.9278064908257357
11.5,0.0012421380881722616,0.9245424023926432,0.9325656776820201,0.9233002643044709,0.9313235395938478
11.75,0.001431938227865702,0.9278957701250818,0.9359373646268556,0.9264638318972162,0.9345054263989899
12.0,0.0016405388811047618,0.9309558215582701,0.9390141372282701,0.9293152826771653,0.9373735983471654
12.25,0.0018750929392150311,0.9337431093213598,0.9418166597201145,0.9318680163821448,0.9399415667808995
12.5,0.0021417860953823254,0.9362781860435032,0.9443655963362402,0.9341363999481209,0.9422238102408579
12.75,0.0024383846802447503,0.9385816043538522,0.9466816113104979,0.9361432196736075,0.9442432266302532
13.0,0.002762655024440413,0.9406739168815589,0.9487853688767389,0.9379112618571185,0.9460227138522985
13.25,0.003117342399424538,0.9425756762557752,0.9506975332688145,0.9394583338563507,0.9475801908693899
13.5,0.0035173201235676496,0.9443074351056534,0.9524387687205754,0.9407901149820858,0.9489214485970078
13.75,0.003959385873572691,0.9458897460603454,0.9540297394658731,0.9419303601867727,0.9500703535923004
14.0,0.004438575003861559,0.9473431617490032,0.9554911097385586,0.9429045867451417,0.951052534734697
14.25,0.0049511692983011234,0.9486882348007789,0.9568435437724827,0.9437370655024778,0.9518923744741816
14.5,0.005516946405819813,0.9499455178448244,0.9581077058014968,0.9444285714390046,0.9525907593956771
14.75,0.006139487646653935,0.9511355635102922,0.959304260059452,0.9449960758636382,0.9531647724127981
15.0,0.006812385659628168,0.9522789244263339,0.9604538707801994,0.9454665387667057,0.9536414851205712
15.25,0.007531868841993179,0.9533961532221017,0.9615772021975899,0.9458642843801085,0.9540453333555967
15.5,0.008309598255519291,0.9545078025267474,0.962694918545475,0.9461982042712281,0.9543853202899557
15.75,0.009158516327838003,0.9556344249694235,0.9638276840577051,0.9464759086415855,0.9546691677298671
16.0,0.010091093366405441,0.9567965731792818,0.9649961629681321,0.9467054798128763,0.9549050696017266
16.25,0.01111366404157552,0.9580147997854742,0.9662210195106066,0.9469011357438987,0.955107355469031
