time_from_pulse_us,comsol_current_drop_uA,direct_current_drop_uA,mpi_current_drop_uA,direct_minus_comsol_uA,mpi_minus_comsol_uA
39.5,0.6552347534887408,3.291780340425978,3.1882865139481273,2.636545586937237,2.5330517604593865
39.75,0.6682729326795953,3.2935542564502183,3.203658539080991,2.625281323770623,2.5353856064013955
40.0,0.6814178759451744,3.2942253971021946,3.2165629511840153,2.6128075211570203,2.535145075238841
40.25,0.6946554407306972,3.2943271083351298,3.227459626739705,2.5996716676044325,2.532804186009008
40.5,0.7079711281099417,3.294421306593579,3.2373986380064896,2.586450178483637,2.529427509896548
40.75,0.7213637112963711,3.2945083959658255,3.2465115983726105,2.5731446846694546,2.5251478870762396
41.0,0.7348319635034479,3.2945887715484083,3.2549301212263138,2.5597568080449604,2.520098157722866
41.25,0.7483746579446348,3.294662828437864,3.262785819955842,2.546288170493229,2.514411162011207
41.5,0.7619905678333945,3.2947309617307297,3.2702103079494407,2.532740393897335,2.508219740116046
41.75,0.7756784663831896,3.2947935665235417,3.2773351985953534,2.5191151001403522,2.501656732212164
42.0,0.7894371268074829,3.294851037912839,3.284292105281824,2.5054139111053564,2.494854978474341
42.25,0.803265322319737,3.2949037709951576,3.291212641397097,2.4916384486754204,2.48794731907736
42.5,0.8171618261334147,3.2949521608670356,3.2982284203294157,2.477790334733621,2.481066594196001
42.75,0.8311254114619784,3.2949966026250084,3.3054710554670255,2.46387119116303,2.474345644005047
43.0,0.8451548515188911,3.295037491365614,3.31307216019817,2.449882639846723,2.4679173086792785
43.25,0.8592489195176152,3.2950752221853907,3.3211633479110927,2.4358263026677758,2.4619144283934773
43.5,0.8734063886716135,3.2951101901808744,3.3298762319940383,2.4217038015092607,2.4564698433224246
43.75,0.8876260321943487,3.2951427904486024,3.3393424258352504,2.407516758254254,2.451716393640902
44.0,0.9019066232992835,3.295173418085112,3.3496935428229744,2.3932667947858284,2.4477869195236908
44.25,0.9162646493915907,3.2952024681869405,3.3611174122743086,2.37893781879535,2.444852762882718
44.5,0.9307143257897729,3.2952303358506247,3.373636068371476,2.3645160100608518,2.442921742581703
44.75,0.9452510175772876,3.2952574161727024,3.3871324318003833,2.350006398595415,2.441881414223096
45.0,0.9598700898375923,3.29528410424971,3.401489423246938,2.335414014412118,2.4416193334093457
45.25,0.974566907654144,3.2953107951781857,3.4165899633970476,2.3207438875240416,2.4420230557429035
45.5,0.9893368361104007,3.2953378840546654,3.43231697293662,2.3060010479442647,2.442980136826219
45.75,1.0041752402898194,3.295365765975687,3.448553372551562,2.2911905256858676,2.4443781322617424
46.0,1.0190774852758573,3.295394836037788,3.465182082927782,2.2763173507619303,2.4461045976519245
46.25,1.0340389361519726,3.2954254893375046,3.4820860247511876,2.261386553185532,2.448047088599215
46.5,1.0490549580016217,3.2954581209713742,3.4991481187076854,2.2464031629697523,2.4500931607060634
46.75,1.0641209159082625,3.2954931260359346,3.5162512854831838,2.231372210127672,2.4521303695749213
47.0,1.0792321749553526,3.295530899627723,3.5332784457635897,2.21629872467237,2.454046270808237
47.25,1.094384100226349,3.2955718368432754,3.550112520234811,2.2011877366169266,2.4557284200084624
47.5,1.109572056804709,3.29561633277913,3.5666364295827555,2.186044275974421,2.4570643727780466
47.75,1.124791409773891,3.2956647825318237,3.5827330944933298,2.170873372757933,2.457941684719439
48.0,1.1400375242173508,3.2957175811978936,3.598285435652442,2.1556800569805428,2.458247911435091
48.25,1.155329675157662,3.2957751238738764,3.613516724482295,2.140445448716214,2.458187049324633
48.5,1.1706876762052638,3.2958378056563107,3.6287261692727983,2.125150129451047,2.4580384930675345
48.75,1.1861077003254104,3.295906021641732,3.643910596011376,2.1097983213163216,2.4578028956859654
49.0,1.2015859204833577,3.295980166926679,3.6590668306854517,2.094394246443321,2.457480910202094
49.25,1.2171185096443609,3.2960606366076877,3.674191699282451,2.0789421269633266,2.4570731896380904
49.5,1.2327016407736753,3.2961478257812953,3.689282027789798,2.06344618500762,2.456580387016123
49.75,1.2483314868365565,3.29624212954404,3.7043346421949175,2.0479106427074836,2.456003155358361
50.0,1.2640042207982598,3.296343942992457,3.7193463684852346,2.0323397221941972,2.4553421476869746
50.25,1.2797160156240401,3.298115718484108,3.734314032648173,2.0183997028600675,2.454598017024133
50.5,1.2954630442791533,3.3031477914515417,3.7492344606711576,2.007684747172388,2.453771416392004
50.75,1.3112414797288545,3.3112917241787168,3.764104478541613,2.000050244449862,2.4528629988127584
51.0,1.3270474949383992,3.3223990517456823,3.778920912246964,1.995351556807283,2.4518734173085646
51.25,1.3428772628730423,3.336321309232491,3.7936805877746353,1.9934440463594487,2.4508033249015932
51.5,1.3587269564980398,3.352910031719195,3.808380331112051,1.9941830752211551,2.4496533746140114
51.75,1.3745927487786465,3.3720167542858444,3.823016968246636,1.997424005507198,2.4484242194679897
52.0,1.390470812680118,3.393493012012491,3.837587325165815,2.003022199332373,2.447116512485697
52.25,1.4063748475502134,3.4171903399791863,3.851794248422182,2.010815492428973,2.4454194008719687
52.5,1.4223194371132655,3.442960273265982,3.8654238760164796,2.0206408361527166,2.443104438903214
52.75,1.438302080899388,3.4706543469529287,3.8785979711083804,2.0323522660535405,2.4402958902089926
53.0,1.4543202784386962,3.5001240961200795,3.891438296857555,2.0458038176813833,2.437118018418859
53.25,1.4703715292613047,3.5312210558474844,3.904066616423674,2.0608495265861797,2.4336950871623695
53.5,1.4864533328973277,3.5637967612151957,3.916604692966409,2.0773434283178682,2.4301513600690816
53.75,1.5025631888768798,3.5977027473032646,3.929174289645431,2.0951395584263848,2.426611100768551
54.0,1.5186985967300761,3.632790549191742,3.941897169620411,2.1140919524616657,2.423198572890335
54.25,1.5348570559870311,3.66891170196068,3.954895096051021,2.1340546459736487,2.42003804006399
54.5,1.551036066177859,3.70591774069013,3.9682898320969313,2.154881674512271,2.4172537659190723
54.75,1.567233126832675,3.743660200460143,3.982203140917813,2.176427073627468,2.4149700140851382
55.0,1.5834457374815931,3.7819906163507717,3.996756785673338,2.1985448788691784,2.413311048191745
55.25,1.5996713976547283,3.820760523442065,4.012072529523177,2.221089125787337,2.4124011318684486
55.5,1.6159076068821951,3.8598214568140774,4.0282721356270015,2.2439138499318823,2.4123645287448063
55.75,1.6321518646941082,3.8990249515468585,4.045477367144481,2.2668730868527502,2.413325502450373
56.0,1.6484016706205822,3.9382225427204607,4.063809987235289,2.2898208720998783,2.415408316614707
56.25,1.6646757584557967,3.977265765414934,4.085267030857158,2.3125900069591374,2.420591272401361
56.5,1.680989362411704,4.016006154710332,4.110828322871383,2.3350167922986276,2.4298389604596786
56.75,1.6973347326450772,4.054295245686704,4.139089811292749,2.3569605130416265,2.4417550786476716
57.0,1.7137041193126878,4.091984573424103,4.168647444136042,2.3782804541114153,2.454943324823354
57.25,1.7300897725713094,4.12892567300258,4.198097169416048,2.39883590043127,2.4680073968447385
57.5,1.7464839425777137,4.164970079502185,4.226034935147552,2.418486136924471,2.479550992569838
57.75,1.762878879488674,4.199969328002972,4.251056689345337,2.4370904485142977,2.4881778098566634
58.0,1.7792668334609627,4.233774953584991,4.271758380024193,2.454508120124028,2.49249154656323
58.25,1.7956547006607375,4.266238491328293,4.288917407673136,2.470583790667556,2.4932627070123985
58.5,1.8120528223173196,4.297211476312931,4.304468358994876,2.4851586539956116,2.492415536677556
58.75,1.8284586161822272,4.326545443618956,4.318742961324573,2.4980868274367287,2.4902843451423458
59.0,1.8448695000069786,4.354091928326419,4.332072941997391,2.50922242831944,2.4872034419904128
59.25,1.8612828915430917,4.37970246551537,4.344790028348493,2.5184195739722783,2.483507136805401
59.5,1.877696208542085,4.403228590265863,4.357225947713041,2.525532381723778,2.479529739170956
59.75,1.8941068687554765,4.424521837657949,4.369712427426198,2.5304149689024724,2.475605558670722
60.0,1.9105122899347848,4.443433742771678,4.382581194823127,2.532921452836893,2.4720689048883417
60.25,1.9269162459743974,4.460901757175697,4.395633426255525,2.5339855112012994,2.4687171802811276
60.5,1.9433228136637388,4.477986795611608,4.408472557084947,2.5346639819478693,2.465149743421208
60.75,1.959729865096885,4.4947000499931695,4.421133703161359,2.5349701848962845,2.4614038380644736
61.0,1.9761352723679095,4.511052695145345,4.433651980334725,2.5349174227774354,2.457516707966815
61.25,1.9925369075708876,4.5270559058931,4.446062504455013,2.5345189983222123,2.4535255968841256
